rpm	power	torque
1000	5.86	32.75
1100	7.58	38.48
1200	9.22	42.91
1300	10.86	46.66
1400	12.50	49.88
1500	14.51	54.03
1600	17.78	62.09
1700	21.05	69.20
1800	24.39	75.70
1900	27.67	81.37
2000	30.84	86.16
2100	33.36	88.75
2200	35.98	91.37
2300	38.60	93.77
2400	41.22	95.97
2500	43.63	97.50
2600	45.71	98.22
2700	47.77	98.86
2800	49.74	99.25
2900	51.70	99.61
3000	53.66	99.94
3100	55.45	99.94
3200	57.20	99.88
3300	59.06	100.00
3400	60.81	99.94
3500	62.60	99.93
3600	64.34	99.86
3700	66.18	99.93
3800	67.93	99.88
3900	69.68	99.82
4000	71.54	99.93
4100	73.28	99.87
4200	75.03	99.81
4300	76.77	99.75
4400	78.51	99.70
4500	80.29	99.69
4600	82.04	99.65
4700	83.79	99.61
4800	85.55	99.58
4900	87.41	99.67
5000	89.01	99.47
5100	90.58	99.23
5200	92.00	98.85
5300	93.42	98.49
5400	94.84	98.13
5500	96.26	97.79
5600	96.92	96.70
5700	97.57	95.64
5800	98.22	94.62
5900	98.76	93.53
6000	99.45	92.61
6100	99.56	91.19
6200	99.67	89.82
6300	99.78	88.49
6400	99.89	87.21
6500	100.00	85.96
6600	99.78	84.47
6700	99.45	82.93
6800	99.12	81.44
6900	98.89	80.08
7000	98.46	78.59
