rpm	power	torque
1000	10.57	65.97
1100	11.67	66.22
1200	13.00	67.57
1300	14.32	68.72
1400	15.64	69.70
1500	16.96	70.55
1600	18.30	71.37
1700	19.85	72.85
1800	21.17	73.39
1900	22.72	74.60
2000	24.25	75.64
2100	25.81	76.68
2200	27.55	78.15
2300	29.12	79.00
2400	30.86	80.23
2500	32.54	81.21
2600	34.42	82.59
2700	36.18	83.61
2800	37.95	84.56
2900	39.90	85.85
3000	41.62	86.57
3100	43.65	87.85
3200	45.67	89.05
3300	47.66	90.10
3400	49.71	91.23
3500	51.52	91.84
3600	53.61	92.92
3700	55.66	93.87
3800	57.58	94.55
3900	59.57	95.30
4000	61.61	96.11
4100	63.54	96.70
4200	65.53	97.35
4300	67.46	97.88
4400	69.50	98.55
4500	71.37	98.97
4600	73.13	99.19
4700	74.84	99.36
4800	76.61	99.58
4900	78.37	99.79
5000	80.13	100.00
5100	81.68	99.93
5200	83.18	99.81
5300	84.73	99.75
5400	86.27	99.69
5500	87.78	99.58
5600	89.51	99.73
5700	90.91	99.51
5800	92.45	99.46
5900	94.00	99.41
6000	95.65	99.47
6100	96.26	98.46
6200	97.09	97.71
6300	97.78	96.84
6400	98.55	96.08
6500	99.21	95.24
6600	99.43	94.00
6700	99.56	92.72
6800	99.67	91.46
6900	99.89	90.33
7000	100.00	89.14
7100	99.56	87.49
7200	98.90	85.71
7300	98.46	84.16
7400	98.02	82.65
7500	97.28	80.93
