rpm	power	torque
1000	7.99	48.26
1100	8.94	49.04
1200	9.90	49.81
1300	10.86	50.42
1400	11.87	51.19
1500	12.89	51.87
1600	14.12	53.29
1700	15.25	54.15
1800	16.48	55.28
1900	17.61	55.95
2000	18.84	56.88
2100	20.25	58.20
2200	21.64	59.39
2300	23.10	60.62
2400	24.44	61.49
2500	25.90	62.54
2600	27.43	63.68
2700	28.92	64.66
2800	30.50	65.76
2900	32.05	66.72
3000	33.51	67.43
3100	35.27	68.68
3200	36.97	69.74
3300	38.67	70.74
3400	40.32	71.59
3500	42.07	72.57
3600	44.32	74.33
3700	46.57	75.99
3800	48.82	77.56
3900	51.07	79.06
4000	53.23	80.34
4100	55.79	82.15
4200	58.26	83.75
4300	60.74	85.27
4400	63.21	86.72
4500	65.79	88.26
4600	68.17	89.47
4700	70.67	90.77
4800	73.20	92.06
4900	75.67	93.23
5000	78.14	94.35
5100	80.50	95.29
5200	82.75	96.07
5300	85.00	96.82
5400	87.26	97.55
5500	89.47	98.21
5600	91.53	98.68
5700	93.40	98.92
5800	95.37	99.27
5900	97.40	99.67
6000	99.39	100.00
6100	99.56	98.53
6200	99.67	97.05
6300	99.67	95.51
6400	99.89	94.22
6500	99.95	92.83
6600	99.89	91.37
6700	99.89	90.01
6800	100.00	88.78
6900	100.00	87.49
7000	100.00	86.24
7100	99.02	84.19
7200	97.89	82.08
7300	96.88	80.11
7400	95.75	78.11
7500	94.53	76.09
7600	93.16	74.00
7700	91.60	71.82
7800	90.15	69.77
7900	88.61	67.71
8000	87.13	65.75
