rpm	power	torque
1000	5.29	36.79
1100	5.97	37.78
1200	6.77	39.25
1300	7.64	40.90
1400	8.37	41.60
1500	9.25	42.92
1600	10.06	43.77
1700	11.01	45.08
1800	11.99	46.34
1900	13.00	47.60
2000	13.88	48.28
2100	14.98	49.63
2200	16.05	50.77
2300	17.18	51.96
2400	18.28	53.01
2500	19.26	53.60
2600	20.41	54.62
2700	21.59	55.63
2800	22.72	56.45
2900	23.94	57.44
3000	25.07	58.14
3100	26.52	59.53
3200	27.98	60.85
3300	29.36	61.89
3400	30.84	63.11
3500	32.21	64.03
3600	33.91	65.54
3700	35.49	66.73
3800	37.16	68.05
3900	38.77	69.17
4000	40.39	70.26
4100	42.43	72.00
4200	44.57	73.83
4300	46.60	75.41
4400	48.53	76.73
4500	50.56	78.17
4600	53.25	80.55
4700	55.73	82.49
4800	58.20	84.36
4900	60.77	86.29
5000	63.26	88.02
5100	65.51	89.37
5200	67.87	90.82
5300	70.13	92.06
5400	72.38	93.26
5500	74.71	94.51
5600	76.78	95.39
5700	78.81	96.20
5800	80.95	97.11
5900	82.99	97.86
6000	85.08	98.66
6100	86.72	98.92
6200	88.19	98.96
6300	90.23	99.64
6400	91.68	99.67
6500	93.42	100.00
6600	94.29	99.40
6700	94.96	98.61
6800	95.83	98.05
6900	96.71	97.52
7000	97.48	96.89
7100	98.03	96.06
7200	98.49	95.18
7300	98.91	94.28
7400	99.53	93.58
7500	100.00	92.77
7600	98.90	90.54
7700	97.56	88.15
7800	96.27	85.87
7900	94.95	83.62
8000	93.85	81.62
