rpm	power	torque
1000	8.92	49.62
1100	11.00	55.61
1200	13.09	60.68
1300	15.18	64.93
1400	17.34	68.90
1500	19.42	72.01
1600	21.83	75.88
1700	24.13	78.94
1800	26.42	81.65
1900	28.72	84.08
2000	31.02	86.27
2100	33.32	88.25
2200	35.48	89.71
2300	37.69	91.16
2400	39.88	92.43
2500	41.96	93.35
2600	44.05	94.22
2700	46.13	95.03
2800	48.19	95.73
2900	50.16	96.21
3000	52.24	96.85
3100	54.32	97.46
3200	56.28	97.83
3300	58.25	98.18
3400	60.22	98.51
3500	62.19	98.83
3600	64.16	99.12
3700	66.12	99.40
3800	68.09	99.66
3900	70.05	99.90
4000	71.92	100.00
4100	73.56	99.79
4200	75.11	99.47
4300	76.74	99.26
4400	78.36	99.05
4500	79.85	98.69
4600	81.28	98.28
4700	82.72	97.89
4800	84.14	97.50
4900	85.55	97.11
5000	87.11	96.91
5100	88.14	96.12
5200	89.25	95.46
5300	90.53	95.00
5400	91.64	94.39
5500	92.95	94.00
5600	93.83	93.20
5700	94.90	92.61
5800	95.77	91.84
5900	96.78	91.23
6000	97.69	90.56
6100	98.24	89.57
6200	98.63	88.48
6300	99.12	87.51
6400	99.56	86.52
6500	100.00	85.57
6600	96.83	81.60
6700	93.33	77.47
6800	89.92	73.55
6900	86.43	69.67
7000	82.97	65.92
