rpm	power	torque
1000	8.69	53.29
1100	9.90	55.19
1200	11.10	56.70
1300	12.30	58.01
1400	13.50	59.13
1500	14.78	60.41
1600	16.46	63.07
1700	18.10	65.28
1800	19.79	67.43
1900	21.50	69.37
2000	23.29	71.39
2100	26.13	76.30
2200	28.76	80.15
2300	31.51	83.99
2400	34.23	87.45
2500	36.85	90.39
2600	39.26	92.58
2700	41.66	94.62
2800	44.07	96.51
2900	46.26	97.80
3000	48.66	99.46
3100	50.34	99.57
3200	51.98	99.61
3300	53.68	99.74
3400	55.38	99.87
3500	57.02	99.90
3600	58.67	99.92
3700	60.31	99.94
3800	61.95	99.96
3900	63.49	99.82
4000	65.24	100.00
4100	66.77	99.85
4200	68.41	99.87
4300	70.06	99.89
4400	71.70	99.91
4500	73.30	99.88
4600	74.87	99.80
4700	76.52	99.82
4800	78.16	99.84
4900	79.80	99.86
5000	81.44	99.88
5100	83.09	99.89
5200	84.64	99.81
5300	86.26	99.80
5400	87.91	99.81
5500	89.41	99.68
5600	90.97	99.61
5700	92.39	99.39
5800	93.82	99.18
5900	95.24	98.98
6000	96.70	98.82
6100	97.43	97.93
6200	98.08	97.00
6300	98.73	96.09
6400	99.38	95.22
6500	100.00	94.33
6600	99.86	92.77
6700	99.45	91.01
6800	99.12	89.38
6900	98.79	87.79
7000	98.57	86.34
