rpm	power	torque
1000	26.14	76.13
1100	30.21	80.01
1200	34.28	83.22
1300	38.29	85.80
1400	42.22	87.85
1500	46.30	89.91
1600	50.74	92.38
1700	55.33	94.81
1800	59.71	96.62
1900	64.29	98.56
2000	68.66	100.00
2100	71.98	99.84
2200	75.26	99.66
2300	78.55	99.48
2400	81.83	99.32
2500	85.01	99.05
2600	87.11	97.59
2700	89.60	96.66
2800	91.78	95.48
2900	94.08	94.50
3000	96.22	93.43
3100	96.99	91.14
3200	97.87	89.10
3300	98.53	86.98
3400	99.28	85.06
3500	100.00	83.23
3600	94.79	76.70
3700	89.21	70.23
3800	83.63	64.11
3900	78.16	58.38
4000	72.69	52.94
