rpm	power	torque
1000	7.82	44.86
1100	9.69	50.55
1200	11.68	55.85
1300	13.66	60.32
1400	15.86	65.02
1500	17.84	68.27
1600	19.60	70.29
1700	21.17	71.45
1800	22.93	73.11
1900	24.70	74.59
2000	26.33	75.56
2100	28.01	76.54
2200	29.72	77.54
2300	31.40	78.35
2400	33.08	79.11
2500	34.71	79.67
2600	36.47	80.50
2700	38.38	81.57
2800	40.15	82.28
2900	42.06	83.22
3000	43.79	83.76
3100	45.95	85.06
3200	48.09	86.24
3300	50.29	87.46
3400	52.34	88.34
3500	54.44	89.25
3600	56.91	90.72
3700	59.34	92.03
3800	61.93	93.52
3900	64.41	94.78
4000	66.78	95.80
4100	69.20	96.86
4200	71.47	97.65
4300	73.72	98.38
4400	76.10	99.25
4500	78.42	100.00
4600	79.89	99.66
4700	81.43	99.43
4800	83.01	99.24
4900	84.49	98.95
5000	86.14	98.87
5100	87.19	98.11
5200	88.71	97.90
5300	90.01	97.46
5400	91.33	97.06
5500	92.68	96.70
5600	93.76	96.08
5700	94.90	95.54
5800	96.00	94.98
5900	97.10	94.45
6000	98.30	94.02
6100	98.64	92.80
6200	98.86	91.51
6300	99.30	90.45
6400	99.52	89.24
6500	100.00	88.29
