rpm	power	torque
1000	8.60	51.43
1100	10.14	55.14
1200	11.87	59.19
1300	13.45	61.88
1400	15.15	64.74
1500	17.01	67.84
1600	20.30	75.91
1700	23.59	83.03
1800	26.88	89.35
1900	30.18	95.01
2000	33.10	99.01
2100	34.89	99.38
2200	36.63	99.62
2300	38.35	99.76
2400	40.12	100.00
2500	41.66	99.69
2600	43.41	99.88
2700	44.95	99.60
2800	46.69	99.75
2900	48.21	99.46
3000	49.78	99.27
3100	51.36	99.11
3200	53.02	99.12
3300	54.55	98.89
3400	56.08	98.67
3500	57.68	98.59
3600	59.29	98.53
3700	60.75	98.22
3800	62.38	98.21
3900	63.92	98.06
4000	65.36	97.75
4100	66.89	97.60
4200	68.33	97.33
4300	69.88	97.21
4400	71.36	97.02
4500	72.85	96.85
4600	74.35	96.69
4700	75.83	96.52
4800	77.20	96.22
4900	78.69	96.08
5000	80.12	95.87
5100	81.48	95.57
5200	82.92	95.40
5300	84.23	95.08
5400	85.85	95.11
5500	87.07	94.71
5600	88.39	94.43
5700	89.71	94.16
5800	91.04	93.90
5900	92.36	93.65
6000	93.75	93.48
6100	94.92	93.09
6200	96.22	92.85
6300	97.48	92.57
6400	98.75	92.31
6500	100.00	92.04
6600	99.57	90.26
6700	98.75	88.17
6800	98.09	86.30
6900	97.43	84.47
7000	96.77	82.70
