rpm	power	torque
1200	15.20	75.57
1300	16.91	77.60
1400	18.50	78.85
1500	20.00	79.55
1600	21.61	80.59
1700	23.27	81.67
1800	25.02	82.93
1900	26.81	84.18
2000	28.46	84.92
2100	30.26	85.98
2200	32.00	86.79
2300	33.88	87.89
2400	35.54	88.35
2500	37.42	89.30
2600	39.25	90.08
2700	40.95	90.51
2800	42.67	90.93
2900	44.16	90.86
3000	45.65	90.80
3100	47.15	90.75
3200	48.63	90.68
3300	50.13	90.65
3400	51.61	90.57
3500	53.12	90.56
3600	54.59	90.48
3700	56.22	90.66
3800	57.87	90.88
3900	59.53	91.08
4000	61.10	91.14
4100	63.18	91.95
4200	65.18	92.60
4300	67.33	93.43
4400	69.27	93.94
4500	71.57	94.91
4600	73.78	95.71
4700	76.10	96.62
4800	78.31	97.34
4900	80.46	97.97
5000	82.73	98.73
5100	84.94	99.38
5200	87.15	100.00
5300	88.21	99.31
5400	89.42	98.81
5500	90.47	98.15
5600	91.55	97.54
5700	92.69	97.03
5800	93.68	96.38
5900	94.90	95.98
6000	96.07	95.54
6100	96.91	94.80
6200	97.95	94.27
6300	98.89	93.66
6400	100.00	93.23
6500	99.77	91.59
6600	99.55	90.00
6700	99.33	88.46
6800	98.89	86.78
6900	96.89	83.79
7000	94.66	80.69
7100	92.45	77.70
7200	90.13	74.70
7300	87.20	71.28
7400	84.08	67.80
7500	81.08	64.51
7600	77.91	61.17
7700	74.04	57.38
7800	69.85	53.43
7900	65.70	49.62
8000	61.60	45.94
