rpm	power	torque
1300	12.56	73.72
1400	13.87	75.60
1500	14.99	76.22
1600	16.27	77.59
1700	17.41	78.13
1800	18.64	79.01
1900	19.98	80.23
2000	21.34	81.38
2100	22.60	82.11
2200	24.02	83.30
2300	25.45	84.39
2400	26.76	85.04
2500	28.07	85.64
2600	29.38	86.19
2700	30.69	86.70
2800	32.09	87.42
2900	33.40	87.87
3000	34.83	88.55
3100	36.15	88.95
3200	37.46	89.29
3300	38.68	89.42
3400	40.08	89.92
3500	41.22	89.83
3600	42.54	90.14
3700	43.79	90.28
3800	44.92	90.18
3900	46.07	90.10
4000	47.28	90.16
4100	48.27	89.81
4200	49.37	89.67
4300	50.44	89.48
4400	51.80	89.80
4500	53.12	90.05
4600	54.26	89.98
4700	55.57	90.19
4800	56.98	90.55
4900	58.41	90.93
5000	59.94	91.45
5100	61.37	91.80
5200	62.82	92.15
5300	64.42	92.72
5400	65.87	93.06
5500	67.37	93.44
5600	68.90	93.86
5700	70.43	94.26
5800	71.91	94.58
5900	73.18	94.61
6000	74.43	94.63
6100	75.68	94.64
6200	76.99	94.72
6300	78.19	94.67
6400	80.14	95.52
6500	82.01	96.24
6600	83.88	96.95
6700	85.74	97.62
6800	87.38	98.03
6900	89.41	98.85
7000	90.79	98.94
7100	92.35	99.23
7200	94.05	99.65
7300	95.70	100.00
7400	96.50	99.48
7500	97.37	99.04
7600	98.30	98.67
7700	99.06	98.14
7800	100.00	97.80
7900	99.85	96.41
8000	99.63	95.00
8100	99.41	93.62
8200	99.08	92.17
8300	98.95	90.95
8400	98.30	89.27
8500	97.57	87.56
