rpm	power	torque
1000	14.76	73.25
1100	16.52	74.54
1200	18.41	76.14
1300	20.26	77.37
1400	22.06	78.20
1500	23.88	79.03
1600	26.04	80.77
1700	28.08	81.99
1800	30.21	83.30
1900	32.17	84.05
2000	34.31	85.16
2100	36.71	86.75
2200	39.08	88.17
2300	41.46	89.46
2400	43.83	90.65
2500	46.10	91.52
2600	48.58	92.75
2700	50.96	93.68
2800	53.46	94.77
2900	55.93	95.73
3000	58.31	96.47
3100	60.79	97.34
3200	63.17	97.98
3300	65.65	98.75
3400	68.05	99.34
3500	70.52	100.00
3600	72.51	99.98
3700	74.50	99.93
3800	76.43	99.83
3900	78.50	99.91
4000	80.40	99.76
4100	81.72	98.93
4200	82.85	97.91
4300	84.13	97.11
4400	85.24	96.16
4500	86.45	95.36
4600	87.51	94.42
4700	88.55	93.51
4800	89.62	92.67
4900	90.53	91.70
5000	91.52	90.85
5100	92.53	90.06
5200	93.61	89.35
5300	94.67	88.65
5400	95.59	87.87
5500	96.74	87.30
5600	97.36	86.29
5700	98.01	85.34
5800	98.65	84.42
5900	99.28	83.52
6000	100.00	82.72
6100	98.90	80.47
6200	97.83	78.32
6300	96.92	76.35
6400	95.72	74.23
6500	94.58	72.22
6600	92.07	69.24
