rpm	power	torque
1000	11.89	63.46
1100	13.64	66.16
1200	15.39	68.42
1300	17.05	69.97
1400	18.88	71.96
1500	20.63	73.38
1600	22.60	75.36
1700	24.62	77.26
1800	26.70	79.15
1900	28.72	80.65
2000	30.69	81.87
2100	32.99	83.81
2200	35.26	85.52
2300	37.46	86.89
2400	39.66	88.17
2500	41.96	89.55
2600	44.26	90.82
2700	46.67	92.21
2800	49.07	93.51
2900	51.37	94.51
3000	53.67	95.45
3100	56.08	96.51
3200	58.54	97.60
3300	60.90	98.45
3400	63.30	99.34
3500	65.60	100.00
3600	67.43	99.93
3700	69.19	99.76
3800	70.95	99.62
3900	72.70	99.46
4000	74.45	99.30
4100	75.98	98.87
4200	77.53	98.49
4300	79.07	98.11
4400	80.56	97.68
4500	82.12	97.36
4600	83.48	96.82
4700	84.70	96.15
4800	86.15	95.76
4900	87.31	95.07
5000	88.66	94.60
5100	89.71	93.84
5200	90.79	93.15
5300	91.88	92.49
5400	92.97	91.85
5500	94.16	91.34
5600	95.14	90.64
5700	96.04	89.89
5800	97.09	89.31
5900	98.02	88.63
6000	98.97	88.01
6100	99.23	86.79
6200	99.40	85.53
6300	99.56	84.31
6400	99.78	83.18
6500	100.00	82.08
6600	96.50	78.01
6700	92.67	73.79
6800	88.83	69.70
6900	85.01	65.73
7000	81.31	61.98
