rpm	power	torque
1000	9.14	53.59
1100	11.68	62.25
1200	14.21	69.45
1300	16.75	75.52
1400	19.18	80.31
1500	21.50	84.04
1600	24.14	88.46
1700	26.68	92.00
1800	29.12	94.84
1900	31.64	97.63
2000	34.05	99.81
2100	35.72	99.73
2200	37.49	99.90
2300	39.23	100.00
2400	40.80	99.66
2500	42.56	99.82
2600	44.33	99.96
2700	46.04	99.96
2800	47.72	99.92
2900	49.37	99.82
3000	51.03	99.72
3100	52.71	99.70
3200	54.48	99.82
3300	56.21	99.86
3400	57.86	99.77
3500	59.49	99.65
3600	61.28	99.80
3700	63.04	99.89
3800	64.63	99.72
3900	66.40	99.82
4000	68.05	99.75
4100	69.77	99.77
4200	71.47	99.77
4300	73.18	99.79
4400	74.89	99.79
4500	76.54	99.73
4600	78.32	99.82
4700	80.02	99.82
4800	81.72	99.82
4900	83.44	99.83
5000	85.13	99.83
5100	86.74	99.72
5200	88.47	99.75
5300	90.27	99.86
5400	91.92	99.81
5500	93.65	99.84
5600	94.71	99.16
5700	95.89	98.64
5800	97.08	98.13
5900	98.24	97.62
6000	99.42	97.15
6100	99.56	95.69
6200	99.56	94.15
6300	99.78	92.86
6400	99.89	91.51
6500	100.00	90.20
6600	97.07	86.23
6700	93.87	82.15
6800	90.78	78.27
6900	87.59	74.42
7000	84.39	70.68
7100	80.20	66.22
7200	75.79	61.72
7300	71.38	57.33
7400	66.97	53.06
7500	62.85	49.13
