rpm	power	torque
1000	4.03	31.94
1100	4.62	33.26
1200	5.27	34.77
1300	5.81	35.41
1400	6.38	36.09
1500	7.01	37.02
1600	7.78	38.49
1700	8.58	39.96
1800	9.37	41.23
1900	10.12	42.18
2000	10.95	43.33
2100	11.82	44.57
2200	12.63	45.45
2300	13.46	46.33
2400	14.33	47.29
2500	15.21	48.17
2600	16.19	49.31
2700	17.18	50.37
2800	18.16	51.36
2900	19.15	52.28
3000	20.13	53.13
3100	21.45	54.78
3200	22.76	56.32
3300	24.08	57.76
3400	25.37	59.08
3500	26.68	60.35
3600	28.35	62.35
3700	29.96	64.10
3800	31.53	65.69
3900	33.23	67.47
4000	34.82	68.92
4100	36.73	70.94
4200	38.48	72.54
4300	40.45	74.48
4400	42.20	75.94
4500	44.03	77.47
4600	45.70	78.66
4700	47.23	79.56
4800	48.98	80.79
4900	50.51	81.61
5000	52.15	82.57
5100	54.00	83.84
5200	55.97	85.23
5300	57.94	86.56
5400	59.91	87.84
5500	61.77	88.92
5600	63.96	90.43
5700	66.15	91.89
5800	68.40	93.38
5900	70.64	94.79
6000	72.77	96.03
6100	74.64	96.88
6200	76.55	97.75
6300	78.48	98.63
6400	80.26	99.30
6500	82.10	100.00
6600	83.32	99.96
6700	84.50	99.86
6800	85.71	99.80
6900	86.91	99.73
7000	88.12	99.67
7100	89.16	99.42
7200	90.09	99.07
7300	91.07	98.78
7400	92.17	98.61
7500	93.15	98.34
7600	93.95	97.88
7700	94.79	97.47
7800	95.67	97.11
7900	96.43	96.64
8000	97.30	96.30
8100	97.91	95.70
8200	98.39	95.01
8300	98.94	94.38
8400	99.48	93.77
8500	100.00	93.15
8600	99.67	91.76
8700	99.10	90.19
8800	98.57	88.69
8900	98.01	87.20
9000	97.47	85.75
