rpm	power	torque
1000	10.37	53.32
1100	11.77	55.00
1200	13.19	56.54
1300	14.63	57.85
1400	16.06	58.97
1500	17.50	59.97
1600	19.25	61.85
1700	20.90	63.21
1800	22.66	64.72
1900	24.32	65.83
2000	26.09	67.07
2100	28.07	68.72
2200	30.05	70.23
2300	32.03	71.61
2400	34.01	72.87
2500	36.13	74.31
2600	38.42	75.98
2700	40.84	77.77
2800	43.26	79.44
2900	45.68	81.00
3000	48.03	82.32
3100	50.56	83.87
3200	53.17	85.43
3300	55.74	86.85
3400	58.23	88.06
3500	60.76	89.27
3600	63.52	90.72
3700	66.05	91.78
3800	68.69	92.94
3900	71.22	93.90
4000	73.81	94.88
4100	76.28	95.67
4200	78.71	96.35
4300	81.13	97.01
4400	83.55	97.63
4500	85.86	98.11
4600	88.18	98.56
4700	90.38	98.87
4800	92.73	99.34
4900	95.00	99.69
5000	97.24	100.00
5100	97.84	98.64
5200	98.35	97.24
5300	98.93	95.98
5400	99.45	94.69
5500	100.00	93.49
5600	99.92	91.75
5700	99.81	90.04
5800	99.59	88.29
5900	99.48	86.70
6000	99.37	85.16
6100	98.85	83.32
6200	98.27	81.50
6300	97.75	79.78
6400	97.18	78.07
6500	96.64	76.45
6600	95.43	74.35
6700	94.11	72.22
6800	92.79	70.16
6900	91.58	68.24
7000	90.26	66.30
7100	88.94	64.41
7200	87.73	62.65
7300	86.41	60.86
7400	85.09	59.12
7500	83.87	57.50
