rpm	power	torque
1000	11.09	65.72
1100	12.12	65.31
1200	13.44	66.41
1300	14.77	67.34
1400	16.20	68.58
1500	17.52	69.24
1600	19.17	71.04
1700	20.73	72.28
1800	22.47	73.99
1900	24.04	75.00
2000	25.69	76.16
2100	27.66	78.09
2200	29.56	79.64
2300	31.65	81.58
2400	33.53	82.81
2500	35.57	84.35
2600	37.72	86.00
2700	40.04	87.90
2800	42.21	89.37
2900	44.45	90.86
3000	46.65	92.19
3100	48.75	93.22
3200	50.96	94.40
3300	53.05	95.30
3400	55.22	96.27
3500	57.38	97.18
3600	59.30	97.64
3700	61.17	98.00
3800	63.09	98.42
3900	64.97	98.75
4000	66.95	99.22
4100	68.72	99.36
4200	70.54	99.56
4300	72.36	99.76
4400	74.12	99.87
4500	75.83	99.90
4600	77.59	100.00
4700	79.20	99.89
4800	80.97	99.99
4900	82.56	99.88
5000	84.34	100.00
5100	85.68	99.60
5200	87.00	99.19
5300	88.28	98.74
5400	89.65	98.41
5500	91.05	98.13
5600	92.04	97.43
5700	92.95	96.67
5800	94.05	96.13
5900	95.10	95.55
6000	96.20	95.05
6100	96.92	94.18
6200	97.56	93.28
6300	98.20	92.40
6400	98.68	91.40
6500	99.34	90.60
6600	99.56	89.42
6700	99.66	88.17
6800	99.78	86.99
6900	99.89	85.82
7000	100.00	84.69
7100	99.78	83.31
7200	99.34	81.79
7300	98.90	80.31
7400	98.57	78.96
7500	98.09	77.53
