rpm	power	torque
1000	5.97	49.26
1100	6.56	49.20
1200	7.19	49.41
1300	7.81	49.58
1400	8.53	50.25
1500	9.18	50.47
1600	9.91	51.11
1700	10.76	52.21
1800	11.49	52.68
1900	12.23	53.11
2000	13.07	53.93
2100	13.92	54.70
2200	14.77	55.38
2300	15.61	56.01
2400	16.57	56.96
2500	17.53	57.84
2600	18.61	59.06
2700	19.77	60.40
2800	20.90	61.57
2900	22.12	62.93
3000	23.18	63.75
3100	24.36	64.83
3200	25.43	65.55
3300	26.50	66.25
3400	27.67	67.14
3500	28.79	67.85
3600	30.46	69.80
3700	31.95	71.24
3800	33.42	72.56
3900	34.89	73.82
4000	36.58	75.46
4100	39.01	78.50
4200	41.40	81.32
4300	43.75	83.94
4400	46.10	86.44
4500	48.34	88.62
4600	50.48	90.53
4700	52.50	92.15
4800	54.52	93.71
4900	56.57	95.25
5000	58.46	96.46
5100	60.25	97.47
5200	61.73	97.94
5300	63.42	98.72
5400	65.11	99.48
5500	66.58	99.88
5600	67.84	99.94
5700	69.09	100.00
5800	70.28	99.97
5900	71.46	99.92
6000	72.63	99.87
6100	73.88	99.92
6200	75.09	99.93
6300	76.27	99.88
6400	77.42	99.80
6500	78.62	99.79
6600	79.80	99.75
6700	80.97	99.71
6800	82.21	99.74
6900	83.43	99.76
7000	84.51	99.60
7100	85.78	99.68
7200	87.00	99.69
7300	88.25	99.73
7400	89.50	99.79
7500	90.60	99.66
7600	91.79	99.64
7700	93.04	99.69
7800	94.12	99.56
7900	95.32	99.55
8000	96.58	99.60
8100	97.14	98.95
8200	97.80	98.40
8300	98.46	97.87
8400	99.09	97.33
8500	99.67	96.74
8600	99.78	95.72
8700	99.78	94.62
8800	99.89	93.65
8900	100.00	92.70
9000	99.90	91.58
9100	98.94	89.71
9200	97.88	87.77
9300	96.81	85.88
9400	95.64	83.94
9500	94.57	82.13
9600	92.50	79.50
9700	90.39	76.88
9800	88.29	74.33
9900	86.20	71.83
10000	83.99	69.29
10100	81.71	66.75
10200	79.27	64.12
10300	76.81	61.53
