rpm	power	torque
1000	10.37	66.10
1100	11.90	68.96
1200	13.21	70.17
1300	14.51	71.19
1400	15.82	72.06
1500	17.13	72.82
1600	18.44	73.49
1700	19.63	73.63
1800	20.96	74.23
1900	22.28	74.76
2000	23.60	75.25
2100	25.15	76.35
2200	26.51	76.84
2300	28.04	77.74
2400	29.56	78.53
2500	30.88	78.76
2600	32.43	79.52
2700	33.96	80.19
2800	35.51	80.87
2900	37.00	81.35
3000	38.57	81.97
3100	40.32	82.94
3200	42.19	84.07
3300	44.00	85.01
3400	45.75	85.79
3500	47.57	86.67
3600	49.69	88.01
3700	51.97	89.56
3800	54.07	90.73
3900	56.26	91.99
4000	58.35	93.00
4100	60.43	93.98
4200	62.52	94.91
4300	64.59	95.77
4400	66.56	96.45
4500	68.49	97.05
4600	70.50	97.72
4700	72.47	98.31
4800	74.44	98.88
4900	76.41	99.43
5000	78.42	100.00
5100	79.85	99.83
5200	81.22	99.59
5300	82.62	99.40
5400	84.05	99.24
5500	85.48	99.09
5600	87.12	99.19
5700	88.50	99.00
5800	90.18	99.13
5900	91.62	99.02
6000	93.16	99.00
6100	94.54	98.82
6200	95.85	98.57
6300	97.28	98.45
6400	98.69	98.32
6500	100.00	98.09
6600	99.65	96.27
6700	98.91	94.13
6800	98.26	92.13
6900	97.50	90.10
7000	96.76	88.14
