rpm	power	torque
1000	7.05	44.06
1100	8.40	47.70
1200	9.69	50.48
1300	10.94	52.62
1400	12.10	54.00
1500	13.25	55.20
1600	14.40	56.25
1700	15.64	57.50
1800	16.92	58.76
1900	18.06	59.42
2000	19.34	60.43
2100	21.37	63.60
2200	23.40	66.49
2300	25.44	69.13
2400	27.44	71.48
2500	29.66	74.15
2600	33.00	79.33
2700	36.20	83.79
2800	39.47	88.10
2900	42.73	92.11
3000	45.83	95.49
3100	47.86	96.51
3200	50.00	97.67
3300	52.01	98.52
3400	53.96	99.20
3500	55.99	100.00
3600	57.59	100.00
3700	59.16	99.94
3800	60.66	99.78
3900	62.25	99.77
4000	63.77	99.65
4100	65.44	99.76
4200	67.03	99.76
4300	68.56	99.66
4400	70.13	99.63
4500	71.70	99.59
4600	73.18	99.44
4700	74.83	99.52
4800	76.40	99.49
4900	77.95	99.44
5000	79.53	99.42
5100	81.14	99.45
5200	82.78	99.50
5300	84.36	99.49
5400	86.13	99.70
5500	87.62	99.58
5600	89.07	99.42
5700	90.31	99.03
5800	91.63	98.75
5900	93.00	98.52
6000	94.38	98.33
6100	95.37	97.73
6200	96.26	97.04
6300	97.36	96.59
6400	98.24	95.95
6500	99.18	95.38
6600	99.43	94.16
6700	99.56	92.88
6800	99.67	91.62
6900	99.89	90.49
7000	100.00	89.29
7100	99.35	87.47
7200	98.68	85.67
7300	97.97	83.89
7400	97.29	82.18
7500	96.51	80.43
7600	95.37	78.43
7700	94.02	76.32
7800	92.67	74.26
7900	91.46	72.36
8000	90.20	70.47
