rpm	power	torque
1000	7.05	44.28
1100	8.06	46.06
1200	9.03	47.27
1300	10.10	48.79
1400	11.01	49.42
1500	12.15	50.87
1600	13.52	53.07
1700	14.76	54.53
1800	16.04	55.98
1900	17.30	57.19
2000	18.57	58.31
2100	19.94	59.64
2200	21.37	61.01
2300	22.90	62.55
2400	24.23	63.42
2500	25.65	64.44
2600	27.61	66.70
2700	29.49	68.61
2800	31.41	70.47
2900	33.34	72.21
3000	35.21	73.73
3100	37.18	75.34
3200	39.32	77.19
3300	41.36	78.72
3400	43.34	80.07
3500	45.26	81.24
3600	47.23	82.42
3700	49.16	83.46
3800	50.97	84.26
3900	52.89	85.19
4000	54.70	85.91
4100	57.40	87.94
4200	59.98	89.71
4300	62.56	91.40
4400	65.15	93.01
4500	67.73	94.55
4600	69.85	95.39
4700	72.02	96.25
4800	74.16	97.05
4900	76.30	97.82
5000	78.43	98.54
5100	80.26	98.86
5200	82.11	99.20
5300	83.88	99.42
5400	85.70	99.69
5500	87.56	100.00
5600	88.69	99.48
5700	90.09	99.28
5800	91.30	98.88
5900	92.53	98.52
6000	93.77	98.17
6100	94.57	97.38
6200	95.36	96.62
6300	96.06	95.78
6400	96.92	95.13
6500	97.64	94.36
6600	98.00	93.27
6700	98.24	92.11
6800	98.60	91.08
6900	98.90	90.04
7000	99.34	89.15
7100	99.45	87.99
7200	99.56	86.86
7300	99.67	85.77
7400	99.89	84.80
7500	100.00	83.76
7600	98.88	81.73
7700	97.54	79.58
7800	96.26	77.52
7900	94.93	75.49
8000	93.47	73.39
