rpm	power	torque
1000	9.47	72.50
1100	10.68	74.30
1200	11.68	74.47
1300	12.65	74.48
1400	13.66	74.67
1500	14.71	75.03
1600	15.64	74.82
1700	16.71	75.21
1800	17.63	74.94
1900	18.73	75.43
2000	19.72	75.45
2100	20.81	75.84
2200	21.81	75.88
2300	22.77	75.77
2400	23.83	75.98
2500	24.81	75.96
2600	25.82	76.01
2700	26.88	76.19
2800	27.98	76.48
2900	28.98	76.47
3000	30.07	76.72
3100	31.61	78.04
3200	33.15	79.27
3300	34.67	80.40
3400	36.13	81.33
3500	37.57	82.14
3600	39.15	83.23
3700	40.50	83.77
3800	41.99	84.57
3900	43.46	85.29
4000	44.84	85.78
4100	46.37	86.55
4200	47.90	87.28
4300	49.43	87.97
4400	50.96	88.64
4500	52.38	89.08
4600	54.02	89.88
4700	55.67	90.64
4800	57.31	91.37
4900	58.84	91.89
5000	60.48	92.57
5100	62.46	93.72
5200	64.42	94.81
5300	66.17	95.55
5400	68.15	96.58
5500	70.04	97.45
5600	71.68	97.96
5700	73.29	98.40
5800	74.87	98.78
5900	76.40	99.10
6000	78.00	99.48
6100	79.37	99.57
6200	80.79	99.73
6300	82.22	99.88
6400	83.57	99.93
6500	84.94	100.00
6600	85.93	99.63
6700	87.03	99.41
6800	87.92	98.95
6900	89.13	98.85
7000	90.22	98.64
7100	90.99	98.08
7200	91.97	97.76
7300	92.94	97.44
7400	93.81	97.02
7500	94.82	96.76
7600	95.62	96.29
7700	96.43	95.84
7800	97.34	95.50
7900	98.26	95.19
8000	99.04	94.74
8100	99.31	93.82
8200	99.59	92.94
8300	99.59	91.82
8400	99.81	90.93
8500	100.00	90.03
8600	97.41	86.68
8700	94.36	83.00
8800	91.28	79.38
8900	88.11	75.77
9000	84.90	72.19
