rpm	power	torque
1000	15.62	81.33
1100	17.45	82.60
1200	19.39	84.14
1300	21.34	85.45
1400	23.24	86.43
1500	25.10	87.13
1600	27.27	88.75
1700	29.40	90.03
1800	31.48	91.04
1900	33.54	91.90
2000	35.58	92.61
2100	37.90	93.96
2200	40.25	95.24
2300	42.48	96.16
2400	44.72	97.00
2500	46.93	97.73
2600	49.08	98.27
2700	51.25	98.82
2800	53.33	99.16
2900	55.56	99.75
3000	57.62	100.00
3100	59.38	99.72
3200	61.06	99.34
3300	62.86	99.16
3400	64.54	98.83
3500	66.34	98.67
3600	67.95	98.26
3700	69.71	98.08
3800	71.39	97.81
3900	73.08	97.55
4000	74.76	97.31
4100	76.56	97.21
4200	78.24	96.99
4300	80.04	96.91
4400	81.72	96.70
4500	83.50	96.60
4600	85.10	96.31
4700	86.89	96.25
4800	88.36	95.83
4900	89.93	95.55
5000	91.62	95.40
5100	93.30	95.25
5200	94.99	95.10
5300	96.67	94.96
5400	98.26	94.73
5500	100.00	94.66
5600	98.71	91.77
5700	97.14	88.72
5800	95.67	85.88
5900	94.09	83.03
6000	92.52	80.28
