rpm	power	torque
2000	24.45	75.08
2100	26.42	77.26
2200	28.16	78.62
2300	29.93	79.93
2400	31.80	81.37
2500	33.44	82.16
2600	35.37	83.56
2700	37.12	84.44
2800	38.87	85.25
2900	40.62	86.02
3000	42.29	86.57
3100	43.39	85.96
3200	44.49	85.39
3300	45.40	84.50
3400	46.59	84.16
3500	47.69	83.68
3600	50.54	86.21
3700	53.48	88.77
3800	56.23	90.88
3900	58.97	92.86
4000	61.71	94.75
4100	63.94	95.78
4200	66.03	96.55
4300	68.16	97.35
4400	70.42	98.29
4500	72.43	98.85
4600	74.29	99.18
4700	76.04	99.35
4800	77.78	99.52
4900	79.53	99.68
5000	81.17	99.70
5100	83.02	99.98
5200	84.55	99.86
5300	86.30	100.00
5400	87.83	99.88
5500	89.27	99.68
5600	90.31	99.04
5700	91.31	98.38
5800	92.29	97.72
5900	93.22	97.03
6000	94.16	96.38
6100	94.93	95.58
6200	95.59	94.69
6300	96.26	93.83
6400	96.93	93.01
6500	97.69	92.30
6600	98.24	91.41
6700	98.66	90.44
6800	99.12	89.52
6900	99.56	88.61
7000	100.00	87.73
7100	98.33	85.05
7200	96.48	82.29
7300	94.61	79.59
7400	92.86	77.07
7500	90.93	74.46
7600	88.16	71.24
7700	85.18	67.94
7800	82.22	64.74
7900	79.27	61.63
8000	76.17	58.48
