rpm	power	torque
800	7.29	57.19
900	8.79	61.32
1000	10.11	63.48
1100	11.54	65.87
1200	12.87	67.32
1300	14.40	69.55
1400	16.17	72.52
1500	17.94	75.05
1600	19.79	77.65
1700	21.55	79.58
1800	23.44	81.74
1900	25.42	83.98
2000	27.60	86.63
2100	29.60	88.49
2200	31.67	90.36
2300	33.79	92.21
2400	35.77	93.55
2500	37.75	94.78
2600	39.73	95.92
2700	41.71	96.97
2800	43.55	97.63
2900	45.42	98.31
3000	47.22	98.79
3100	48.98	99.17
3200	50.74	99.53
3300	52.50	99.86
3400	54.11	99.89
3500	55.76	100.00
3600	57.30	99.91
3700	58.89	99.90
3800	60.43	99.82
3900	62.03	99.84
4000	63.68	99.93
4100	65.22	99.85
4200	66.82	99.86
4300	68.41	99.86
4400	69.95	99.79
4500	71.60	99.87
4600	73.14	99.80
4700	74.75	99.83
4800	76.33	99.82
4900	77.87	99.75
5000	79.52	99.83
5100	81.06	99.77
5200	82.68	99.80
5300	84.25	99.78
5400	85.79	99.72
5500	87.44	99.79
5600	88.82	99.56
5700	90.61	99.78
5800	92.20	99.78
5900	93.38	99.35
6000	94.59	98.96
6100	95.80	98.58
6200	97.01	98.22
6300	98.32	97.96
6400	98.68	96.78
6500	99.00	95.60
6600	99.34	94.48
6700	99.56	93.27
6800	100.00	92.31
6900	97.27	88.48
7000	94.08	84.36
7100	91.00	80.45
7200	87.92	76.65
7300	84.84	72.95
