rpm	power	torque
1000	7.92	44.13
1100	9.08	46.00
1200	10.35	48.06
1300	11.69	50.11
1400	12.91	51.39
1500	14.35	53.31
1600	15.98	55.66
1700	17.58	57.63
1800	19.29	59.72
1900	20.89	61.27
2000	22.60	62.95
2100	24.76	65.68
2200	26.86	68.02
2300	28.96	70.15
2400	31.06	72.10
2500	33.29	74.19
2600	35.70	76.50
2700	38.13	78.68
2800	40.56	80.71
2900	42.88	82.39
3000	45.31	84.15
3100	48.07	86.40
3200	50.83	88.51
3300	53.54	90.41
3400	56.26	92.19
3500	58.89	93.75
3600	61.32	94.91
3700	63.75	96.01
3800	66.18	97.04
3900	68.60	98.01
4000	70.94	98.81
4100	72.93	99.11
4200	74.97	99.46
4300	76.91	99.65
4400	78.79	99.77
4500	80.76	100.00
4600	82.47	99.90
4700	84.07	99.67
4800	85.70	99.48
4900	87.38	99.37
5000	88.97	99.15
5100	90.03	98.36
5200	91.08	97.60
5300	92.13	96.86
5400	93.19	96.15
5500	94.24	95.47
5600	95.05	94.57
5700	95.79	93.63
5800	96.62	92.82
5900	97.45	92.03
6000	98.24	91.23
6100	98.57	90.04
6200	98.95	88.92
6300	99.23	87.76
6400	99.62	86.73
6500	100.00	85.72
6600	99.89	84.33
6700	100.00	83.16
6800	100.00	81.94
6900	100.00	80.75
7000	100.00	79.60
7100	99.78	78.30
7200	99.56	77.05
7300	99.23	75.74
7400	99.01	74.55
7500	98.85	73.44
7600	98.02	71.86
7700	97.25	70.37
7800	96.37	68.84
7900	95.52	67.37
8000	94.72	65.97
8100	92.78	63.82
8200	90.68	61.62
8300	88.58	59.46
8400	86.48	57.36
8500	84.38	55.31
