rpm	power	torque
1000	7.71	47.75
1100	8.81	49.61
1200	9.92	51.19
1300	11.24	53.52
1400	12.35	54.63
1500	13.67	56.42
1600	15.00	58.06
1700	16.55	60.27
1800	18.07	62.15
1900	19.42	63.29
2000	20.95	64.85
2100	22.73	67.02
2200	24.48	68.89
2300	26.26	70.70
2400	28.03	72.31
2500	29.88	74.01
2600	31.78	75.69
2700	33.77	77.44
2800	35.73	79.00
2900	37.74	80.58
3000	39.62	81.77
3100	41.79	83.47
3200	43.81	84.77
3300	45.91	86.14
3400	47.96	87.35
3500	49.99	88.44
3600	52.31	89.97
3700	54.58	91.33
3800	56.88	92.68
3900	59.04	93.73
4000	61.36	94.99
4100	63.56	95.99
4200	65.66	96.79
4300	67.92	97.80
4400	70.07	98.61
4500	72.28	99.45
4600	73.94	99.52
4700	75.70	99.73
4800	77.40	99.84
4900	79.06	99.90
5000	80.75	100.00
5100	82.33	99.95
5200	83.73	99.70
5300	85.20	99.53
5400	86.74	99.46
5500	88.16	99.24
5600	89.46	98.91
5700	90.72	98.54
5800	92.07	98.29
5900	93.37	97.98
6000	94.64	97.66
6100	95.63	97.06
6200	96.73	96.60
6300	97.83	96.15
6400	98.93	95.71
6500	100.00	95.26
6600	99.59	93.43
6700	99.15	91.63
6800	98.71	89.88
6900	98.27	88.18
7000	97.73	86.44
7100	95.10	82.93
7200	92.22	79.31
7300	89.24	75.69
7400	86.27	72.18
7500	83.62	69.03
