rpm	power	torque
1000	16.07	77.56
1100	17.84	78.25
1200	19.82	79.71
1300	21.80	80.93
1400	23.78	81.96
1500	25.67	82.58
1600	27.54	83.07
1700	29.53	83.82
1800	31.51	84.49
1900	33.50	85.08
2000	35.48	85.62
2100	37.47	86.11
2200	39.46	86.55
2300	41.53	87.13
2400	43.65	87.76
2500	45.52	87.87
2600	48.03	89.14
2700	50.26	89.84
2800	52.65	90.75
2900	54.89	91.35
3000	57.32	92.20
3100	60.08	93.52
3200	62.83	94.75
3300	65.59	95.91
3400	68.34	97.00
3500	71.00	97.89
3600	73.42	98.41
3700	75.79	98.85
3800	78.16	99.25
3900	80.58	99.71
4000	82.89	100.00
4100	84.82	99.84
4200	86.69	99.61
4300	88.67	99.52
4400	90.62	99.39
4500	92.49	99.19
4600	94.01	98.62
4700	95.51	98.07
4800	96.87	97.39
4900	98.41	96.92
5000	100.00	96.52
5100	99.35	94.00
5200	98.77	91.66
5300	98.19	89.40
5400	97.53	87.16
5500	96.78	84.91
5600	93.07	80.20
5700	89.08	75.42
5800	85.13	70.83
5900	81.17	66.40
6000	77.09	62.01
6100	72.24	57.15
6200	67.28	52.36
6300	62.32	47.73
6400	57.25	43.17
6500	52.25	38.79
