rpm	power	torque
1000	14.32	84.28
1100	16.32	87.36
1200	18.11	88.85
1300	19.75	89.45
1400	21.58	90.72
1500	23.38	91.75
1600	25.15	92.53
1700	26.83	92.90
1800	28.62	93.58
1900	30.41	94.21
2000	32.08	94.42
2100	33.81	94.78
2200	35.43	94.81
2300	37.11	94.98
2400	38.81	95.19
2500	40.51	95.39
2600	42.25	95.66
2700	44.04	96.02
2800	45.94	96.58
2900	47.65	96.73
3000	49.35	96.84
3100	51.41	97.62
3200	53.31	98.06
3300	55.20	98.47
3400	57.10	98.86
3500	58.89	99.04
3600	60.78	99.39
3700	62.59	99.58
3800	64.47	99.87
3900	66.22	99.95
4000	67.95	100.00
4100	69.62	99.96
4200	71.21	99.81
4300	72.81	99.67
4400	74.40	99.53
4500	75.88	99.26
4600	77.36	99.00
4700	78.96	98.89
4800	80.36	98.55
4900	81.72	98.17
5000	83.18	97.93
5100	84.62	97.67
5200	85.81	97.14
5300	87.21	96.86
5400	88.34	96.30
5500	89.68	95.98
5600	90.70	95.34
5700	91.63	94.63
5800	92.72	94.11
5900	93.66	93.44
6000	94.76	92.97
6100	95.59	92.25
6200	96.35	91.48
6300	97.15	90.77
6400	98.02	90.15
6500	98.90	89.56
6600	99.12	88.40
6700	99.34	87.28
6800	99.56	86.19
6900	99.78	85.12
7000	100.00	84.09
7100	99.35	82.37
7200	98.66	80.66
7300	97.91	78.95
7400	97.18	77.30
7500	96.38	75.65
7600	95.15	73.70
7700	93.98	71.85
7800	92.61	69.89
7900	91.41	68.11
8000	90.20	66.37
