rpm	power	torque
1000	5.95	37.06
1100	7.05	39.93
1200	8.04	41.76
1300	9.03	43.29
1400	9.93	44.18
1500	11.03	45.82
1600	12.58	48.97
1700	14.12	51.76
1800	15.64	54.14
1900	16.99	55.72
2000	18.65	58.09
2100	20.52	60.89
2200	22.49	63.69
2300	24.49	66.36
2400	26.26	68.17
2500	28.27	70.46
2600	31.33	75.09
2700	34.31	79.18
2800	37.18	82.73
2900	40.07	86.10
3000	42.94	89.19
3100	45.34	91.12
3200	47.65	92.79
3300	49.97	94.35
3400	52.17	95.62
3500	54.56	97.13
3600	56.26	97.37
3700	57.93	97.56
3800	59.57	97.67
3900	61.28	97.91
4000	62.99	98.12
4100	64.59	98.16
4200	66.24	98.28
4300	67.95	98.47
4400	69.66	98.65
4500	71.26	98.67
4600	73.08	98.99
4700	74.84	99.22
4800	76.61	99.44
4900	78.41	99.71
5000	80.24	100.00
5100	81.79	99.93
5200	83.33	99.85
5300	84.95	99.87
5400	86.49	99.80
5500	88.15	99.86
5600	89.76	99.87
5700	91.35	99.86
5800	92.89	99.80
5900	94.47	99.77
6000	96.09	99.79
6100	96.92	99.00
6200	97.58	98.06
6300	98.44	97.36
6400	99.21	96.59
6500	100.00	95.86
6600	99.24	93.70
6700	98.46	91.57
6800	97.58	89.41
6900	96.92	87.52
7000	95.93	85.39
7100	91.88	80.63
7200	87.36	75.60
7300	82.83	70.70
7400	78.31	65.94
7500	73.83	61.33
