rpm	power	torque
1000	4.41	34.11
1100	5.40	37.95
1200	6.37	41.08
1300	7.24	43.10
1400	8.14	44.95
1500	9.01	46.48
1600	10.30	49.78
1700	11.47	52.17
1800	12.57	54.01
1900	13.79	56.15
2000	14.99	57.99
2100	16.42	60.47
2200	17.73	62.33
2300	19.04	64.03
2400	20.35	65.59
2500	21.66	67.03
2600	23.15	68.88
2700	24.51	70.21
2800	26.02	71.88
2900	27.35	72.96
3000	28.78	74.19
3100	30.64	76.45
3200	32.29	78.06
3300	34.15	80.03
3400	35.90	81.67
3500	37.76	83.45
3600	40.25	86.49
3700	42.81	89.50
3800	45.29	92.19
3900	47.81	94.82
4000	50.28	97.22
4100	51.87	97.85
4200	53.41	98.36
4300	54.98	98.90
4400	56.59	99.49
4500	58.16	99.97
4600	59.47	100.00
4700	60.67	99.85
4800	61.96	99.85
4900	63.29	99.90
5000	64.50	99.78
5100	65.70	99.64
5200	67.01	99.68
5300	68.12	99.42
5400	69.42	99.43
5500	70.64	99.35
5600	71.89	99.29
5700	73.13	99.24
5800	74.33	99.13
5900	75.53	99.03
6000	76.85	99.07
6100	77.94	98.83
6200	79.21	98.81
6300	80.49	98.82
6400	81.62	98.64
6500	82.80	98.53
6600	83.84	98.25
6700	85.12	98.26
6800	86.02	97.85
6900	87.11	97.65
7000	88.42	97.71
7100	89.52	97.53
7200	90.63	97.36
7300	91.92	97.39
7400	93.05	97.27
7500	94.27	97.22
7600	95.45	97.14
7700	96.50	96.94
7800	97.68	96.87
7900	98.91	96.84
8000	100.00	96.69
8100	98.80	94.34
8200	97.16	91.64
8300	95.62	89.11
8400	93.98	86.54
8500	92.45	84.13
8600	89.81	80.78
8700	86.94	77.30
8800	84.20	74.01
8900	81.25	70.61
9000	78.39	67.37
