rpm	power	torque
1000	11.03	57.22
1100	12.74	60.11
1200	14.49	62.67
1300	16.24	64.84
1400	17.99	66.70
1500	19.82	68.57
1600	22.00	71.36
1700	24.12	73.65
1800	26.32	75.88
1900	28.40	77.57
2000	30.59	79.37
2100	33.08	81.75
2200	35.49	83.74
2300	37.91	85.55
2400	40.34	87.23
2500	42.64	88.52
2600	45.15	90.13
2700	47.55	91.41
2800	49.96	92.60
2900	52.58	94.10
3000	54.87	94.93
3100	57.16	95.71
3200	59.57	96.61
3300	61.87	97.30
3400	64.15	97.93
3500	66.41	98.48
3600	68.52	98.79
3700	70.70	99.18
3800	72.67	99.25
3900	74.85	99.61
4000	76.92	99.81
4100	78.89	99.87
4200	80.86	99.93
4300	82.84	99.98
4400	84.73	99.94
4500	86.70	100.00
4600	88.13	99.44
4700	89.62	98.96
4800	91.15	98.56
4900	92.57	98.05
5000	94.03	97.60
5100	94.97	96.65
5200	95.96	95.77
5300	96.92	94.91
5400	97.81	94.01
5500	98.79	93.23
5600	99.11	91.86
5700	99.34	90.45
5800	99.56	89.09
5900	99.78	87.77
6000	100.00	86.50
6100	99.05	84.28
6200	97.96	82.01
6300	96.98	79.90
6400	95.89	77.76
6500	94.84	75.72
6600	92.80	72.97
6700	90.62	70.19
6800	88.43	67.50
6900	86.25	64.88
7000	83.85	62.17
