rpm	power	torque
1000	3.77	30.38
1100	4.58	33.54
1200	5.39	36.17
1300	6.16	38.17
1400	6.71	38.62
1500	7.38	39.63
1600	8.19	41.19
1700	8.99	42.57
1800	9.79	43.79
1900	10.46	44.32
2000	11.20	45.09
2100	11.86	45.47
2200	12.67	46.37
2300	13.40	46.91
2400	14.07	47.19
2500	14.73	47.46
2600	15.54	48.12
2700	16.21	48.33
2800	17.01	48.91
2900	17.79	49.39
3000	18.48	49.60
3100	19.55	50.78
3200	20.49	51.56
3300	21.56	52.61
3400	22.62	53.58
3500	23.58	54.26
3600	25.32	56.62
3700	27.04	58.83
3800	28.78	60.97
3900	30.38	62.72
4000	31.99	64.39
4100	34.26	67.29
4200	36.49	69.95
4300	38.69	72.44
4400	40.83	74.72
4500	42.98	76.90
4600	44.93	78.65
4700	46.73	80.05
4800	48.60	81.53
4900	50.34	82.72
5000	52.16	83.99
5100	53.93	85.15
5200	55.68	86.21
5300	57.42	87.24
5400	59.18	88.24
5500	60.92	89.18
5600	62.66	90.10
5700	64.41	90.98
5800	66.15	91.84
5900	67.88	92.63
6000	69.62	93.42
6100	71.90	94.90
6200	74.04	96.15
6300	76.32	97.54
6400	78.46	98.71
6500	80.73	100.00
6600	81.74	99.72
6700	82.75	99.44
6800	83.83	99.26
6900	84.69	98.82
7000	85.62	98.49
7100	86.52	98.12
7200	87.33	97.66
7300	88.17	97.25
7400	88.95	96.78
7500	89.76	96.36
7600	90.31	95.68
7700	91.11	95.27
7800	91.91	94.88
7900	92.45	94.23
8000	93.26	93.86
8100	93.91	93.35
8200	94.72	93.00
8300	95.42	92.56
8400	96.23	92.24
8500	96.99	91.88
8600	97.57	91.35
8700	98.27	90.95
8800	98.69	90.30
8900	99.46	89.98
9000	100.00	89.46
9100	98.87	87.48
9200	97.57	85.40
9300	96.23	83.31
9400	94.98	81.35
9500	93.50	79.25
9600	91.73	76.94
9700	89.45	74.25
9800	87.17	71.62
9900	85.03	69.15
10000	82.88	66.74
