rpm	power	torque
1500	18.61	64.69
1600	21.04	68.58
1700	23.48	72.03
1800	26.01	75.37
1900	28.47	78.14
2000	30.96	80.73
2100	33.53	83.27
2200	36.18	85.77
2300	38.72	87.81
2400	41.27	89.68
2500	43.81	91.39
2600	46.13	92.54
2700	48.45	93.59
2800	50.79	94.60
2900	53.10	95.49
3000	55.42	96.35
3100	57.71	97.10
3200	59.95	97.71
3300	62.17	98.25
3400	64.42	98.82
3500	66.59	99.23
3600	68.69	99.52
3700	70.68	99.63
3800	72.68	99.75
3900	74.78	100.00
4000	76.66	99.95
4100	78.08	99.32
4200	79.43	98.64
4300	80.84	98.05
4400	82.11	97.33
4500	83.43	96.69
4600	84.54	95.85
4700	85.71	95.11
4800	86.75	94.26
4900	87.76	93.41
5000	88.84	92.67
5100	89.98	92.02
5200	91.18	91.45
5300	92.26	90.78
5400	93.43	90.23
5500	94.55	89.66
5600	95.27	88.73
5700	96.00	87.83
5800	96.66	86.92
5900	97.33	86.04
6000	98.09	85.26
6100	98.44	84.16
6200	98.86	83.16
6300	99.19	82.12
6400	99.52	81.10
6500	100.00	80.24
6600	99.52	78.64
6700	98.86	76.96
6800	98.20	75.32
6900	97.54	73.73
7000	96.99	72.26
7100	95.42	70.10
7200	93.67	67.85
7300	91.99	65.72
7400	90.33	63.66
7500	88.56	61.58
7600	85.83	58.90
7700	82.92	56.17
7800	80.11	53.57
7900	77.18	50.95
8000	74.25	48.40
8100	70.88	45.64
8200	67.46	42.91
8300	64.02	40.23
8400	60.53	37.58
8500	57.05	35.00
8600	53.57	32.48
8700	50.08	30.02
8800	46.59	27.61
8900	43.07	25.24
9000	39.34	22.80
