rpm	power	torque
1000	8.86	53.20
1100	9.89	53.97
1200	10.99	54.98
1300	12.09	55.83
1400	13.19	56.56
1500	14.40	57.64
1600	15.73	59.02
1700	17.15	60.57
1800	18.58	61.97
1900	19.91	62.88
2000	21.46	64.41
2100	23.32	66.64
2200	25.21	68.77
2300	27.19	70.95
2400	29.14	72.89
2500	31.07	74.58
2600	33.57	77.50
2700	35.99	80.01
2800	38.41	82.34
2900	40.83	84.51
3000	43.36	86.76
3100	46.11	89.28
3200	48.76	91.45
3300	51.40	93.48
3400	54.04	95.39
3500	56.68	97.20
3600	58.66	97.80
3700	60.64	98.37
3800	62.62	98.91
3900	64.60	99.42
4000	66.64	100.00
4100	68.29	99.98
4200	69.89	99.87
4300	71.59	99.93
4400	73.19	99.84
4500	74.84	99.81
4600	76.32	99.59
4700	77.86	99.44
4800	79.40	99.29
4900	80.95	99.15
5000	82.49	99.02
5100	83.81	98.63
5200	85.24	98.38
5300	86.56	98.02
5400	87.99	97.80
5500	89.27	97.42
5600	90.41	96.90
5700	91.51	96.36
5800	92.61	95.83
5900	93.71	95.33
6000	94.84	94.87
6100	95.60	94.07
6200	96.46	93.38
6300	97.23	92.63
6400	98.02	91.93
6500	98.79	91.22
6600	99.12	90.14
6700	99.34	88.99
6800	99.56	87.88
6900	99.78	86.79
7000	100.00	85.74
7100	98.79	83.51
7200	97.26	81.08
7300	95.94	78.88
7400	94.51	76.65
7500	92.97	74.40
