rpm	power	torque
1000	5.07	38.21
1100	5.73	39.26
1200	6.48	40.73
1300	7.27	42.17
1400	8.01	43.13
1500	8.84	44.43
1600	9.69	45.68
1700	10.57	46.90
1800	11.54	48.35
1900	12.51	49.67
2000	13.46	50.76
2100	14.46	51.94
2200	15.64	53.61
2300	16.63	54.53
2400	17.62	55.37
2500	18.80	56.71
2600	20.04	58.14
2700	21.39	59.74
2800	22.60	60.88
2900	23.80	61.89
3000	25.05	62.98
3100	26.63	64.78
3200	28.04	66.09
3300	29.60	67.64
3400	31.09	68.97
3500	32.62	70.28
3600	34.58	72.45
3700	36.38	74.15
3800	38.18	75.78
3900	40.04	77.43
4000	41.82	78.84
4100	43.86	80.68
4200	45.72	82.09
4300	47.57	83.43
4400	49.54	84.91
4500	51.39	86.13
4600	53.47	87.66
4700	55.62	89.24
4800	57.63	90.55
4900	59.70	91.88
5000	61.78	93.18
5100	63.63	94.09
5200	65.48	94.97
5300	67.12	95.50
5400	68.97	96.33
5500	70.83	97.12
5600	72.35	97.44
5700	73.78	97.61
5800	75.40	98.04
5900	76.93	98.33
6000	78.34	98.47
6100	79.87	98.74
6200	81.28	98.87
6300	82.70	98.99
6400	84.11	99.12
6500	85.57	99.28
6600	86.97	99.38
6700	88.25	99.33
6800	90.10	99.93
6900	91.19	99.67
7000	92.71	99.88
7100	94.03	99.88
7200	95.43	99.96
7300	96.66	99.86
7400	98.04	99.92
7500	99.45	100.00
7600	99.56	98.79
7700	99.56	97.51
7800	99.56	96.26
7900	99.56	95.04
8000	99.56	93.85
8100	99.56	92.70
8200	99.67	91.67
8300	99.78	90.66
8400	99.78	89.58
8500	99.81	88.55
8600	99.89	87.60
8700	99.89	86.59
8800	99.89	85.60
8900	99.89	84.64
9000	100.00	83.79
9100	99.56	82.51
9200	99.04	81.19
9300	98.66	80.01
9400	98.17	78.76
9500	97.50	77.40
