rpm	power	torque
3000	22.50	86.25
3100	23.60	87.56
3200	24.26	87.20
3300	25.15	87.63
3400	26.01	87.97
3500	26.86	88.26
3600	27.57	88.08
3700	28.39	88.23
3800	29.26	88.55
3900	30.13	88.85
4000	30.83	88.65
4100	31.66	88.79
4200	32.53	89.07
4300	33.40	89.33
4400	34.19	89.36
4500	35.00	89.44
4600	35.88	89.69
4700	36.67	89.73
4800	37.50	89.84
4900	38.38	90.08
5000	39.26	90.31
5100	40.15	90.53
5200	41.03	90.74
5300	41.91	90.93
5400	42.78	91.10
5500	43.55	91.07
5600	44.43	91.24
5700	45.40	91.59
5800	46.10	91.41
5900	46.99	91.58
6000	47.83	91.68
6100	48.75	91.91
6200	49.54	91.89
6300	50.46	92.12
6400	51.40	92.35
6500	52.17	92.30
6600	53.10	92.52
6700	54.04	92.76
6800	54.77	92.63
6900	55.81	93.01
7000	56.61	92.99
7100	57.59	93.28
7200	58.49	93.41
7300	59.36	93.51
7400	60.23	93.60
7500	61.21	93.86
7600	62.20	94.11
7700	63.29	94.52
7800	64.16	94.60
7900	65.25	94.99
8000	66.07	94.97
8100	67.06	95.21
8200	67.94	95.28
8300	68.97	95.55
8400	69.93	95.73
8500	70.82	95.82
8600	71.80	96.02
8700	72.68	96.07
8800	73.68	96.28
8900	74.56	96.34
9000	75.55	96.54
9100	76.47	96.63
9200	77.43	96.78
9300	78.35	96.89
9400	79.32	97.04
9500	80.40	97.33
9600	81.19	97.26
9700	82.28	97.55
9800	83.38	97.84
9900	84.26	97.88
10000	85.26	98.05
10100	86.25	98.21
10200	87.13	98.24
10300	88.28	98.56
10400	89.13	98.55
10500	90.40	99.01
10600	91.10	98.84
10700	92.21	99.10
10800	93.15	99.18
10900	94.13	99.32
11000	95.18	99.51
11100	96.18	99.64
11200	97.10	99.70
11300	98.09	99.82
11400	99.04	99.91
11500	100.00	100.00
11600	99.93	99.07
11700	99.71	98.00
11800	99.49	96.96
11900	99.26	95.93
12000	98.75	94.64
