rpm	power	torque
1000	9.92	42.07
1100	11.69	45.05
1200	13.76	48.63
1300	15.82	51.59
1400	17.82	53.98
1500	20.14	56.93
1600	24.03	63.67
1700	27.76	69.23
1800	31.63	74.50
1900	35.44	79.08
2000	39.18	83.06
2100	42.79	86.38
2200	46.30	89.22
2300	49.81	91.81
2400	53.32	94.18
2500	56.71	96.18
2600	59.56	97.12
2700	62.41	97.99
2800	65.21	98.74
2900	67.96	99.35
3000	70.71	99.92
3100	73.12	100.00
3200	75.43	99.94
3300	77.84	100.00
3400	80.15	99.94
3500	82.54	99.98
3600	84.84	99.91
3700	87.02	99.71
3800	89.32	99.65
3900	91.61	99.59
4000	93.84	99.46
4100	95.05	98.28
4200	96.37	97.28
4300	97.49	96.12
4400	98.80	95.19
4500	100.00	94.21
4600	99.90	92.07
4700	99.90	90.11
4800	99.68	88.04
4900	99.68	86.24
5000	99.57	84.43
5100	99.24	82.50
5200	99.02	80.73
5300	98.67	78.93
5400	98.36	77.22
5500	98.14	75.65
