rpm	power	torque
1000	7.52	37.06
1100	9.02	40.43
1200	10.45	42.95
1300	11.88	45.07
1400	13.32	46.89
1500	14.87	48.86
1600	16.63	51.24
1700	18.60	53.94
1800	20.38	55.81
1900	22.23	57.69
2000	24.49	60.36
2100	28.43	66.76
2200	32.40	72.61
2300	36.36	77.95
2400	40.33	82.85
2500	44.10	86.97
2600	47.57	90.21
2700	50.90	92.95
2800	54.24	95.50
2900	57.70	98.10
3000	60.82	99.95
3100	62.88	100.00
3200	64.86	99.93
3300	66.84	99.87
3400	68.83	99.80
3500	70.81	99.75
3600	72.79	99.69
3700	74.78	99.64
3800	76.76	99.59
3900	78.74	99.54
4000	80.79	99.57
4100	82.77	99.53
4200	84.75	99.48
4300	86.78	99.50
4400	88.68	99.37
4500	90.74	99.42
4600	91.90	98.50
4700	93.12	97.68
4800	94.33	96.89
4900	95.43	96.02
5000	96.68	95.34
5100	97.01	93.78
5200	97.23	92.19
5300	97.56	90.76
5400	97.89	89.38
5500	98.22	88.05
5600	98.52	86.74
5700	98.77	85.44
5800	99.10	84.24
5900	99.43	83.09
6000	99.76	81.98
6100	99.87	80.72
6200	99.87	79.42
6300	99.87	78.16
6400	99.98	77.02
6500	100.00	75.85
6600	99.89	74.62
6700	99.87	73.49
6800	99.65	72.25
6900	99.54	71.13
7000	99.43	70.03
7100	98.99	68.74
7200	98.55	67.49
7300	98.11	66.26
7400	97.67	65.08
7500	97.45	64.06
