rpm	power	torque
1000	8.74	57.30
1100	10.08	60.11
1200	11.25	61.51
1300	12.48	62.95
1400	13.66	63.98
1500	14.92	65.24
1600	16.30	66.81
1700	17.71	68.34
1800	19.16	69.82
1900	20.48	70.71
2000	22.02	72.22
2100	23.58	73.63
2200	25.33	75.51
2300	26.90	76.71
2400	28.56	78.06
2500	30.23	79.30
2600	32.11	81.00
2700	33.74	81.95
2800	35.46	83.07
2900	37.27	84.29
3000	38.88	84.99
3100	41.08	86.92
3200	42.97	88.06
3300	45.11	89.66
3400	47.17	90.99
3500	49.17	92.13
3600	51.16	93.20
3700	53.15	94.22
3800	55.14	95.18
3900	57.15	96.11
4000	59.14	96.97
4100	61.01	97.60
4200	62.90	98.22
4300	64.78	98.80
4400	66.66	99.37
4500	68.61	100.00
4600	70.02	99.83
4700	71.62	99.94
4800	73.09	99.87
4900	74.53	99.76
5000	76.09	99.80
5100	77.59	99.78
5200	79.08	99.74
5300	80.52	99.65
5400	82.16	99.79
5500	83.59	99.68
5600	85.07	99.63
5700	86.56	99.60
5800	87.96	99.46
5900	89.74	99.75
6000	91.08	99.56
6100	92.62	99.58
6200	94.17	99.61
6300	95.59	99.52
6400	97.09	99.50
6500	98.60	99.49
6600	98.90	98.28
6700	99.23	97.13
6800	99.56	96.02
6900	99.78	94.84
7000	100.00	93.69
7100	93.97	86.81
7200	87.00	79.25
