rpm	power	torque
1000	7.36	55.49
1100	8.44	57.83
1200	9.41	59.09
1300	10.49	60.80
1400	11.56	62.26
1500	12.64	63.52
1600	13.83	65.15
1700	15.02	66.58
1800	16.26	68.07
1900	17.50	69.43
2000	18.69	70.44
2100	20.09	72.09
2200	21.40	73.30
2300	22.69	74.37
2400	24.03	75.45
2500	25.40	76.57
2600	26.81	77.71
2700	28.21	78.76
2800	29.68	79.90
2900	31.14	80.93
3000	32.45	81.54
3100	34.06	82.82
3200	35.58	83.80
3300	37.10	84.73
3400	38.62	85.60
3500	40.16	86.47
3600	41.76	87.43
3700	43.37	88.34
3800	44.90	89.07
3900	46.58	90.02
4000	48.08	90.59
4100	49.79	91.53
4200	51.51	92.43
4300	53.04	92.97
4400	54.72	93.74
4500	56.37	94.42
4600	57.93	94.92
4700	59.55	95.50
4800	61.15	96.01
4900	62.69	96.44
5000	64.32	96.96
5100	65.84	97.30
5200	67.25	97.47
5300	68.65	97.63
5400	70.12	97.88
5500	71.54	98.04
5600	72.99	98.23
5700	74.39	98.37
5800	75.89	98.62
5900	77.32	98.77
6000	78.79	98.98
6100	80.24	99.15
6200	81.65	99.26
6300	83.15	99.48
6400	84.65	99.69
6500	86.09	99.83
6600	87.39	99.80
6700	88.58	99.65
6800	90.22	100.00
6900	91.39	99.83
7000	92.75	99.86
7100	93.88	99.66
7200	95.07	99.52
7300	96.25	99.38
7400	97.41	99.22
7500	98.57	99.06
7600	98.90	98.08
7700	99.12	97.02
7800	99.45	96.09
7900	99.75	95.17
8000	100.00	94.21
8100	99.85	92.91
8200	99.67	91.61
8300	99.56	90.41
