rpm	power	torque
900	3.70	28.98
1000	4.41	31.05
1100	5.19	33.22
1200	5.94	34.86
1300	6.64	35.95
1400	7.42	37.30
1500	8.31	38.99
1600	9.20	40.47
1700	10.09	41.77
1800	10.97	42.93
1900	11.86	43.97
2000	12.97	45.67
2100	14.08	47.22
2200	15.19	48.62
2300	16.28	49.84
2400	17.33	50.85
2500	18.85	53.09
2600	20.29	54.95
2700	21.79	56.82
2800	23.17	58.26
2900	24.68	59.93
3000	26.49	62.17
3100	28.37	64.43
3200	30.24	66.54
3300	32.02	68.32
3400	33.91	70.22
3500	36.35	73.12
3600	38.79	75.86
3700	41.22	78.45
3800	43.66	80.91
3900	46.10	83.23
4000	48.72	85.76
4100	51.31	88.12
4200	53.97	90.48
4300	56.61	92.70
4400	59.07	94.53
4500	61.07	95.55
4600	63.06	96.53
4700	65.06	97.47
4800	67.06	98.37
4900	69.06	99.24
5000	70.62	99.45
5100	72.12	99.57
5200	73.67	99.75
5300	75.11	99.78
5400	76.68	99.98
5500	78.10	99.98
5600	79.53	100.00
5700	80.86	99.89
5800	82.21	99.80
5900	83.72	99.91
6000	85.07	99.84
6100	86.40	99.73
6200	87.73	99.63
6300	89.04	99.52
6400	90.46	99.52
6500	91.83	99.48
6600	93.16	99.39
6700	94.49	99.30
6800	95.93	99.33
6900	97.36	99.35
7000	98.26	98.84
7100	99.15	98.33
7200	100.00	97.79
7300	99.45	95.92
7400	98.74	93.95
7500	97.96	91.96
7600	97.18	90.03
7700	96.40	88.15
7800	95.71	86.40
7900	94.95	84.63
8000	92.96	81.82
