rpm	power	torque
1000	13.02	79.92
1100	14.55	81.19
1200	16.00	81.87
1300	17.42	82.28
1400	18.91	82.93
1500	20.37	83.36
1600	21.93	84.16
1700	23.39	84.46
1800	24.95	85.11
1900	26.53	85.71
2000	28.12	86.30
2100	29.71	86.84
2200	31.30	87.34
2300	32.89	87.78
2400	34.48	88.19
2500	36.07	88.57
2600	37.81	89.27
2700	39.47	89.74
2800	41.06	90.03
2900	42.72	90.44
3000	44.46	90.98
3100	46.49	92.07
3200	48.52	93.09
3300	50.77	94.45
3400	52.80	95.34
3500	54.83	96.18
3600	56.43	96.23
3700	58.21	96.59
3800	59.89	96.76
3900	61.63	97.02
4000	63.24	97.06
4100	65.04	97.38
4200	66.85	97.71
4300	68.66	98.02
4400	70.47	98.32
4500	72.17	98.46
4600	73.95	98.70
4700	75.68	98.85
4800	77.49	99.11
4900	79.10	99.10
5000	80.89	99.32
5100	82.70	99.55
5200	84.44	99.70
5300	86.12	99.76
5400	87.91	99.95
5500	89.59	100.00
5600	90.93	99.68
5700	92.16	99.26
5800	93.51	98.98
5900	94.74	98.58
6000	96.04	98.27
6100	96.81	97.43
6200	97.68	96.72
6300	98.47	95.96
6400	99.27	95.22
6500	100.00	94.45
6600	99.89	92.92
6700	99.67	91.33
6800	99.53	89.86
6900	99.29	88.34
7000	99.12	86.93
7100	98.14	84.86
7200	97.12	82.81
7300	96.11	80.82
7400	95.09	78.89
7500	94.06	76.99
7600	92.72	74.90
7700	91.27	72.77
7800	89.93	70.78
7900	88.47	68.76
8000	87.02	66.78
