rpm	power	torque
1000	6.61	50.54
1100	7.78	54.06
1200	8.94	56.99
1300	9.89	58.18
1400	11.01	60.16
1500	12.00	61.20
1600	13.39	64.00
1700	14.56	65.49
1800	15.94	67.75
1900	17.33	69.76
2000	18.61	71.16
2100	20.11	73.23
2200	21.49	74.72
2300	22.91	76.17
2400	24.47	77.97
2500	25.82	78.98
2600	27.48	80.84
2700	28.87	81.78
2800	30.48	83.25
2900	32.01	84.42
3000	33.37	85.07
3100	34.94	86.20
3200	36.47	87.16
3300	38.08	88.24
3400	39.46	88.77
3500	40.91	89.39
3600	42.46	90.20
3700	44.06	91.07
3800	45.56	91.70
3900	47.06	92.29
4000	48.57	92.86
4100	50.14	93.52
4200	51.82	94.37
4300	53.29	94.78
4400	54.88	95.39
4500	56.50	96.02
4600	58.10	96.59
4700	59.81	97.32
4800	61.53	98.04
4900	63.14	98.54
5000	64.65	98.88
5100	66.30	99.42
5200	67.74	99.63
5300	69.13	99.75
5400	70.52	99.87
5500	71.92	100.00
5600	73.13	99.87
5700	74.24	99.61
5800	75.48	99.52
5900	76.61	99.31
6000	77.86	99.24
6100	78.91	98.93
6200	79.85	98.50
6300	81.02	98.35
6400	81.95	97.93
6500	82.98	97.63
6600	84.08	97.43
6700	85.03	97.06
6800	85.99	96.71
6900	87.18	96.63
7000	88.21	96.37
7100	89.21	96.09
7200	90.20	95.81
7300	91.19	95.53
7400	92.29	95.38
7500	93.22	95.05
7600	94.05	94.64
7700	94.93	94.29
7800	95.66	93.80
7900	96.48	93.40
8000	97.34	93.05
8100	97.82	92.36
8200	98.29	91.67
8300	98.90	91.13
8400	99.36	90.46
8500	100.00	89.97
8600	98.41	87.52
8700	96.37	84.71
