rpm	power	torque
1000	21.58	70.78
1100	24.98	74.47
1200	28.34	77.45
1300	31.82	80.30
1400	35.16	82.38
1500	38.47	84.13
1600	42.29	86.70
1700	46.11	88.96
1800	49.93	90.98
1900	53.64	92.59
2000	57.45	94.23
2100	61.27	95.71
2200	65.08	97.03
2300	68.70	97.97
2400	72.51	99.10
2500	76.22	100.00
2600	78.39	98.90
2700	80.59	97.91
2800	82.81	97.01
2900	85.00	96.14
3000	87.09	95.22
3100	88.60	93.74
3200	90.18	92.43
3300	91.60	91.05
3400	93.17	89.88
3500	94.80	88.84
3600	95.78	87.26
3700	96.86	85.87
3800	97.83	84.45
3900	98.87	83.15
4000	100.00	82.00
4100	98.87	79.10
4200	97.88	76.44
4300	96.80	73.84
4400	95.61	71.27
4500	94.58	68.94
4600	92.70	66.10
4700	90.91	63.44
4800	88.85	60.72
