rpm	power	torque
1000	10.69	61.23
1100	13.00	67.68
1200	15.41	73.50
1300	17.60	77.50
1400	19.82	81.04
1500	22.09	84.30
1600	24.72	88.45
1700	27.24	91.74
1800	29.87	95.01
1900	32.50	97.94
2000	34.80	99.63
2100	36.66	99.96
2200	38.41	99.96
2300	40.13	99.90
2400	41.90	99.96
2500	43.55	99.74
2600	45.41	99.99
2700	47.16	100.00
2800	48.82	99.83
2900	50.58	99.85
3000	52.22	99.66
3100	54.02	99.78
3200	55.80	99.83
3300	57.55	99.85
3400	59.32	99.88
3500	61.01	99.80
3600	62.76	99.82
3700	64.61	99.97
3800	66.18	99.71
3900	67.93	99.72
4000	69.79	99.89
4100	71.43	99.75
4200	73.21	99.80
4300	74.97	99.82
4400	76.68	99.77
4500	78.39	99.74
4600	80.22	99.84
4700	81.93	99.80
4800	83.68	99.81
4900	85.42	99.81
5000	87.21	99.86
5100	88.81	99.69
5200	90.67	99.83
5300	92.41	99.82
5400	94.17	99.84
5500	95.81	99.74
5600	96.69	98.85
5700	97.46	97.90
5800	98.35	97.08
5900	99.01	96.08
6000	99.78	95.21
6100	99.89	93.75
6200	99.89	92.24
6300	100.00	90.88
6400	100.00	89.46
6500	100.00	88.08
6600	97.74	84.78
6700	95.10	81.27
6800	92.47	77.86
6900	89.84	74.55
7000	87.21	71.33
