rpm	power	torque
1000	10.35	68.12
1100	11.67	69.83
1200	13.00	71.26
1300	14.32	72.46
1400	15.64	73.50
1500	17.09	74.95
1600	18.69	76.88
1700	20.26	78.43
1800	21.77	79.57
1900	23.36	80.90
2000	24.95	82.09
2100	26.54	83.17
2200	28.17	84.24
2300	29.73	85.06
2400	31.41	86.11
2500	33.02	86.92
2600	34.95	88.44
2700	36.76	89.58
2800	38.57	90.64
2900	40.38	91.63
3000	42.20	92.55
3100	43.92	93.22
3200	45.71	93.98
3300	47.39	94.48
3400	49.06	94.95
3500	50.71	95.33
3600	52.63	96.19
3700	54.44	96.82
3800	56.26	97.41
3900	58.00	97.85
4000	59.79	98.34
4100	61.47	98.65
4200	63.25	99.09
4300	64.88	99.27
4400	66.60	99.60
4500	68.39	100.00
4600	69.85	99.91
4700	71.31	99.82
4800	72.84	99.84
4900	74.43	99.95
5000	75.90	99.88
5100	77.17	99.57
5200	78.55	99.39
5300	79.74	98.99
5400	81.07	98.78
5500	82.41	98.59
5600	83.43	98.02
5700	84.36	97.38
5800	85.46	96.95
5900	86.49	96.46
6000	87.56	96.01
6100	88.62	95.59
6200	89.65	95.14
6300	90.75	94.78
6400	91.71	94.28
6500	92.84	93.98
6600	93.61	93.32
6700	94.50	92.80
6800	95.40	92.31
6900	96.26	91.79
7000	97.14	91.30
7100	97.68	90.52
7200	98.24	89.77
7300	98.90	89.14
7400	99.34	88.33
7500	100.00	87.73
7600	97.89	84.75
7700	95.64	81.72
7800	93.38	78.77
7900	91.13	75.90
8000	88.88	73.10
