rpm	power	torque
1000	7.85	57.02
1100	9.08	59.99
1200	10.13	61.35
1300	11.18	62.50
1400	12.23	63.49
1500	13.28	64.34
1600	14.33	65.09
1700	15.38	65.75
1800	16.43	66.34
1900	17.48	66.86
2000	18.53	67.33
2100	19.80	68.52
2200	21.14	69.81
2300	22.45	70.94
2400	23.72	71.83
2500	25.02	72.71
2600	26.57	74.25
2700	28.09	75.58
2800	29.58	76.75
2900	31.18	78.11
3000	32.66	79.10
3100	34.10	79.93
3200	35.54	80.70
3300	36.98	81.43
3400	38.42	82.11
3500	39.86	82.75
3600	41.52	83.81
3700	43.18	84.80
3800	44.70	85.47
3900	46.30	86.26
4000	47.94	87.09
4100	49.60	87.91
4200	51.04	88.31
4300	52.70	89.05
4400	54.19	89.49
4500	55.80	90.11
4600	57.69	91.12
4700	59.35	91.75
4800	61.23	92.69
4900	63.11	93.58
5000	64.78	94.15
5100	66.65	94.96
5200	68.31	95.46
5300	70.19	96.23
5400	71.85	96.68
5500	73.66	97.32
5600	75.39	97.82
5700	77.05	98.22
5800	78.71	98.61
5900	80.37	98.98
6000	82.10	99.43
6100	83.60	99.58
6200	85.09	99.72
6300	86.57	99.85
6400	88.01	99.93
6500	89.45	100.00
6600	90.83	100.00
6700	91.99	99.76
6800	93.26	99.65
6900	94.53	99.55
7000	95.78	99.42
7100	96.63	98.89
7200	97.46	98.36
7300	98.29	97.83
7400	99.23	97.44
7500	100.00	96.88
7600	100.00	95.61
7700	99.89	94.26
7800	99.78	92.95
7900	99.67	91.68
8000	99.56	90.43
8100	98.59	88.44
8200	97.65	86.53
8300	96.60	84.57
8400	95.55	82.65
8500	94.50	80.78
