rpm	power	torque
1000	8.48	47.08
1100	9.69	48.91
1200	10.62	49.15
1300	11.67	49.85
1400	12.77	50.62
1500	13.78	51.01
1600	14.98	51.97
1700	16.08	52.51
1800	17.18	52.99
1900	18.29	53.45
2000	19.49	54.11
2100	20.76	54.88
2200	21.97	55.44
2300	23.13	55.82
2400	24.47	56.61
2500	25.66	56.98
2600	27.24	58.16
2700	28.73	59.08
2800	30.20	59.88
2900	31.76	60.79
3000	33.28	61.58
3100	34.98	62.64
3200	36.79	63.82
3300	38.46	64.71
3400	40.25	65.72
3500	41.96	66.56
3600	44.15	68.08
3700	46.40	69.62
3800	48.44	70.76
3900	50.62	72.06
4000	52.85	73.35
4100	55.65	75.35
4200	58.55	77.39
4300	61.46	79.35
4400	64.35	81.19
4500	67.29	83.01
4600	70.89	85.55
4700	74.65	88.18
4800	78.42	90.70
4900	81.91	92.80
5000	86.25	95.76
5100	88.56	96.40
5200	91.21	97.38
5300	93.78	98.23
5400	96.38	99.08
5500	99.07	100.00
5600	99.34	98.48
5700	99.45	96.86
5800	99.56	95.29
5900	99.56	93.68
6000	99.56	92.12
6100	99.56	90.61
6200	99.77	89.33
6300	99.78	87.93
6400	99.89	86.65
6500	100.00	85.41
6600	99.56	83.74
6700	99.12	82.13
6800	98.65	80.54
6900	98.24	79.04
7000	97.58	77.39
7100	96.92	75.78
7200	95.81	73.88
7300	94.93	72.20
7400	93.98	70.51
7500	92.98	68.83
7600	89.73	65.54
7700	85.73	61.81
7800	81.65	58.11
7900	77.58	54.52
8000	73.35	50.90
