rpm	power	torque
1000	14.12	69.21
1100	16.13	71.89
1200	18.22	74.44
1300	20.24	76.31
1400	22.25	77.92
1500	24.38	79.67
1600	26.72	81.85
1700	28.99	83.58
1800	31.26	85.12
1900	33.54	86.54
2000	35.80	87.74
2100	38.29	89.38
2200	40.59	90.45
2300	43.05	91.75
2400	45.38	92.69
2500	47.72	93.58
2600	50.08	94.43
2700	52.41	95.16
2800	54.84	96.02
2900	57.11	96.54
3000	59.45	97.14
3100	61.87	97.84
3200	64.36	98.60
3300	66.64	98.99
3400	69.05	99.56
3500	71.40	100.00
3600	73.41	99.97
3700	75.43	99.94
3800	77.44	99.91
3900	79.46	99.88
4000	81.43	99.80
4100	83.38	99.69
4200	85.39	99.67
4300	87.36	99.60
4400	89.41	99.62
4500	91.33	99.49
4600	93.02	99.13
4700	94.81	98.89
4800	96.51	98.57
4900	98.29	98.34
5000	100.00	98.04
5100	99.88	96.00
5200	99.56	93.86
5300	99.23	91.78
5400	98.90	89.78
5500	98.68	87.95
5600	95.66	83.74
5700	92.73	79.75
5800	89.58	75.71
5900	86.43	71.81
6000	83.39	68.13
