rpm	power	torque
1000	11.47	63.12
1100	13.66	68.34
1200	15.76	72.26
1300	18.04	76.38
1400	20.24	79.54
1500	22.46	82.41
1600	25.28	86.94
1700	28.02	90.71
1800	30.87	94.39
1900	33.73	97.68
2000	36.25	99.74
2100	38.16	100.00
2200	39.97	99.98
2300	41.72	99.82
2400	43.47	99.67
2500	45.33	99.78
2600	47.19	99.88
2700	48.94	99.75
2800	50.74	99.71
2900	52.58	99.77
3000	54.30	99.61
3100	56.16	99.69
3200	58.01	99.77
3300	59.77	99.67
3400	61.63	99.75
3500	63.35	99.60
3600	64.88	99.18
3700	66.31	98.62
3800	67.85	98.25
3900	69.27	97.74
4000	70.70	97.26
4100	71.91	96.52
4200	73.24	95.95
4300	74.56	95.42
4400	75.82	94.83
4500	77.10	94.28
4600	78.53	93.94
4700	80.02	93.69
4800	81.62	93.57
4900	83.05	93.27
5000	84.60	93.10
5100	86.25	93.06
5200	87.79	92.91
5300	89.35	92.77
5400	90.90	92.63
5500	92.54	92.59
5600	94.07	92.44
5700	95.50	92.20
5800	97.04	92.07
5900	98.54	91.91
6000	100.00	91.71
6100	99.93	90.14
6200	99.54	88.35
6300	99.21	86.66
6400	99.00	85.12
6500	98.57	83.45
6600	97.72	81.48
6700	96.79	79.50
6800	95.74	77.47
6900	94.85	75.64
7000	93.90	73.82
