rpm	power	torque
1000	5.73	38.72
1100	6.62	40.62
1200	7.60	42.76
1300	8.53	44.32
1400	9.48	45.74
1500	10.49	47.23
1600	11.69	49.33
1700	12.93	51.34
1800	14.10	52.88
1900	15.23	54.13
2000	16.46	55.58
2100	17.98	57.81
2200	19.57	60.07
2300	20.95	61.51
2400	22.54	63.42
2500	24.03	64.89
2600	25.55	66.35
2700	27.11	67.78
2800	28.48	68.67
2900	30.07	70.02
3000	31.78	71.52
3100	33.92	73.89
3200	36.18	76.34
3300	38.44	78.64
3400	40.69	80.81
3500	42.84	82.64
3600	44.88	84.17
3700	46.91	85.60
3800	48.95	86.96
3900	51.09	88.45
4000	53.02	89.49
4100	54.94	90.48
4200	56.87	91.42
4300	58.84	92.39
4400	60.74	93.21
4500	62.75	94.15
4600	64.65	94.90
4700	66.60	95.68
4800	68.56	96.44
4900	70.57	97.23
5000	72.46	97.84
5100	74.20	98.22
5200	76.01	98.69
5300	77.84	99.17
5400	79.64	99.57
5500	81.35	99.86
5600	82.83	99.86
5700	84.42	100.00
5800	85.80	99.88
5900	87.17	99.75
6000	88.45	99.53
6100	90.00	99.61
6200	91.29	99.42
6300	92.67	99.31
6400	93.97	99.13
6500	95.35	99.04
6600	96.35	98.56
6700	97.27	98.02
6800	98.18	97.49
6900	99.04	96.91
7000	100.00	96.45
7100	97.84	93.04
7200	95.47	89.53
7300	93.06	86.07
7400	90.63	82.69
7500	88.06	79.27
7600	85.23	75.72
7700	82.32	72.18
7800	79.28	68.62
7900	76.48	65.36
8000	73.64	62.15
