rpm	power	torque
1000	8.37	59.12
1100	9.68	62.16
1200	10.99	64.70
1300	12.10	65.74
1400	13.39	67.57
1500	14.59	68.72
1600	16.01	70.69
1700	17.40	72.30
1800	18.85	73.99
1900	20.21	75.15
2000	21.59	76.24
2100	23.23	78.13
2200	24.71	79.35
2300	26.14	80.28
2400	27.60	81.23
2500	29.13	82.31
2600	30.86	83.84
2700	32.41	84.79
2800	34.15	86.16
2900	35.80	87.20
3000	37.33	87.91
3100	38.98	88.82
3200	40.73	89.90
3300	42.26	90.45
3400	43.90	91.20
3500	45.46	91.74
3600	47.18	92.57
3700	48.82	93.21
3800	50.57	94.01
3900	52.21	94.57
4000	53.80	95.01
4100	55.61	95.80
4200	57.31	96.39
4300	58.89	96.74
4400	60.64	97.35
4500	62.28	97.76
4600	63.92	98.16
4700	65.56	98.53
4800	67.20	98.89
4900	68.84	99.24
5000	70.37	99.42
5100	72.02	99.74
5200	73.34	99.62
5300	74.97	99.91
5400	76.39	99.92
5500	77.86	100.00
5600	79.23	99.94
5700	80.58	99.86
5800	82.00	99.87
5900	83.43	99.89
6000	84.80	99.83
6100	85.95	99.53
6200	87.16	99.30
6300	88.38	99.10
6400	89.65	98.94
6500	90.86	98.74
6600	91.85	98.30
6700	92.76	97.80
6800	93.83	97.47
6900	94.72	96.97
7000	95.70	96.58
7100	96.46	95.97
7200	97.11	95.28
7300	97.78	94.62
7400	98.46	93.98
7500	99.20	93.43
7600	99.34	92.33
7700	99.56	91.33
7800	99.56	90.16
7900	99.84	89.27
8000	100.00	88.30
8100	99.02	86.35
8200	98.02	84.43
8300	96.99	82.54
8400	95.97	80.70
8500	94.91	78.87
8600	93.00	76.38
8700	90.81	73.73
8800	88.63	71.15
8900	86.44	68.61
9000	84.21	66.10
