rpm	power	torque
1000	7.81	59.70
1100	8.80	61.12
1200	9.89	63.00
1300	10.87	63.94
1400	11.97	65.35
1500	13.04	66.43
1600	14.35	68.53
1700	15.58	70.07
1800	16.79	71.29
1900	18.05	72.63
2000	19.36	74.00
2100	20.73	75.46
2200	22.20	77.13
2300	23.58	78.37
2400	25.01	79.64
2500	26.35	80.56
2600	28.10	82.60
2700	29.63	83.87
2800	31.36	85.62
2900	32.90	86.73
3000	34.43	87.73
3100	35.97	88.69
3200	37.49	89.55
3300	39.02	90.38
3400	40.55	91.16
3500	42.08	91.90
3600	43.53	92.43
3700	44.92	92.79
3800	46.45	93.43
3900	47.81	93.69
4000	49.28	94.18
4100	50.81	94.73
4200	52.30	95.18
4300	53.72	95.50
4400	55.26	95.99
4500	56.71	96.33
4600	58.24	96.77
4700	59.75	97.18
4800	61.18	97.42
4900	62.61	97.66
5000	64.14	98.05
5100	65.56	98.26
5200	66.99	98.46
5300	68.41	98.66
5400	69.83	98.85
5500	71.26	99.03
5600	72.68	99.21
5700	74.18	99.47
5800	75.53	99.54
5900	77.02	99.78
6000	78.38	99.85
6100	79.70	99.86
6200	81.01	99.87
6300	82.33	99.88
6400	83.64	99.89
6500	85.04	100.00
6600	86.05	99.66
6700	87.15	99.42
6800	88.12	99.05
6900	89.44	99.08
7000	90.54	98.86
7100	91.41	98.41
7200	92.51	98.21
7300	93.49	97.89
7400	94.48	97.59
7500	95.54	97.37
7600	96.37	96.92
7700	97.32	96.61
7800	98.20	96.23
7900	99.07	95.85
8000	99.94	95.49
8100	100.00	94.37
8200	100.00	93.21
8300	100.00	92.09
8400	100.00	91.00
8500	99.97	89.90
8600	95.38	84.77
8700	90.02	79.09
8800	84.65	73.53
8900	79.29	68.10
9000	73.82	62.69
