rpm	power	torque
1000	14.42	78.59
1100	16.68	82.61
1200	18.71	84.95
1300	20.96	87.86
1400	23.21	90.35
1500	25.46	92.51
1600	27.72	94.40
1700	29.97	96.06
1800	32.22	97.54
1900	34.47	98.87
2000	36.62	99.76
2100	38.54	100.00
2200	40.24	99.67
2300	42.05	99.64
2400	43.95	99.79
2500	45.74	99.69
2600	47.52	99.61
2700	49.42	99.74
2800	51.21	99.66
2900	52.92	99.44
3000	54.84	99.62
3100	56.57	99.44
3200	58.46	99.56
3300	60.28	99.54
3400	62.04	99.43
3500	63.83	99.37
3600	65.72	99.48
3700	67.42	99.29
3800	69.23	99.28
3900	71.08	99.32
4000	72.87	99.27
4100	74.66	99.24
4200	76.48	99.22
4300	78.29	99.21
4400	80.10	99.20
4500	81.80	99.06
4600	83.72	99.18
4700	85.54	99.17
4800	87.38	99.20
4900	89.27	99.28
5000	91.05	99.23
5100	92.78	99.14
5200	94.60	99.13
5300	96.41	99.12
5400	98.21	99.11
5500	100.00	99.08
5600	99.75	97.06
5700	99.53	95.15
5800	99.31	93.30
5900	98.87	91.31
6000	98.76	89.69
6100	98.21	87.73
6200	97.55	85.73
6300	97.11	83.99
6400	96.56	82.21
6500	96.01	80.49
6600	95.48	78.83
6700	94.90	77.19
6800	94.24	75.52
6900	93.58	73.91
7000	92.95	72.36
7100	91.72	70.39
7200	90.28	68.33
7300	88.96	66.41
7400	87.64	64.54
7500	86.22	62.65
7600	84.43	60.53
7700	82.43	58.33
7800	80.58	56.30
7900	78.55	54.18
8000	76.63	52.20
