rpm	power	torque
1000	5.29	34.73
1100	6.18	36.84
1200	7.28	39.80
1300	8.30	41.90
1400	9.28	43.51
1500	10.42	45.57
1600	12.19	50.00
1700	13.86	53.49
1800	15.41	56.18
1900	17.19	59.35
2000	18.90	62.02
2100	21.18	66.17
2200	23.44	69.92
2300	25.72	73.37
2400	27.93	76.38
2500	30.28	79.48
2600	33.14	83.63
2700	35.91	87.26
2800	38.67	90.63
2900	41.52	93.96
3000	44.21	96.69
3100	46.04	97.45
3200	47.87	98.16
3300	49.69	98.80
3400	51.62	99.63
3500	53.34	100.00
3600	54.74	99.79
3700	56.30	99.85
3800	57.71	99.65
3900	59.20	99.61
4000	60.59	99.39
4100	61.97	99.18
4200	63.35	98.98
4300	64.63	98.63
4400	66.08	98.54
4500	67.41	98.30
4600	68.96	98.38
4700	70.41	98.30
4800	71.85	98.23
4900	73.22	98.06
5000	74.63	97.94
5100	75.96	97.74
5200	77.41	97.68
5300	78.85	97.62
5400	80.18	97.43
5500	81.50	97.23
5600	82.74	96.95
5700	84.03	96.74
5800	85.27	96.47
5900	86.64	96.36
6000	87.89	96.12
6100	89.09	95.84
6200	90.43	95.71
6300	91.75	95.56
6400	92.97	95.32
6500	94.29	95.19
6600	95.35	94.80
6700	96.60	94.61
6800	97.71	94.29
6900	98.86	94.02
7000	100.00	93.74
7100	99.17	91.66
7200	98.17	89.47
7300	97.17	87.34
7400	96.17	85.27
7500	95.22	83.31
7600	92.95	80.25
7700	90.62	77.23
7800	88.29	74.28
7900	85.97	71.41
8000	83.45	68.45
8100	80.70	65.37
8200	77.89	62.33
8300	75.12	59.39
8400	72.25	56.44
8500	69.14	53.38
