rpm	power	torque
1000	10.79	65.94
1100	12.36	68.64
1200	13.93	70.90
1300	15.38	72.29
1400	16.94	73.93
1500	18.41	74.97
1600	20.20	77.11
1700	21.94	78.84
1800	23.66	80.30
1900	25.34	81.49
2000	27.01	82.52
2100	28.80	83.79
2200	30.56	84.86
2300	32.16	85.42
2400	33.96	86.46
2500	35.62	87.04
2600	37.41	87.90
2700	39.18	88.66
2800	40.98	89.42
2900	42.66	89.87
3000	44.45	90.51
3100	46.21	91.07
3200	47.91	91.47
3300	49.62	91.85
3400	51.38	92.31
3500	53.13	92.74
3600	55.05	93.43
3700	56.85	93.86
3800	58.68	94.34
3900	60.53	94.82
4000	62.41	95.32
4100	64.45	96.03
4200	66.48	96.70
4300	68.51	97.34
4400	70.46	97.83
4500	72.58	98.53
4600	74.39	98.80
4700	76.31	99.19
4800	78.12	99.43
4900	80.05	99.80
5000	81.84	100.00
5100	83.12	99.57
5200	84.36	99.11
5300	85.66	98.74
5400	86.80	98.20
5500	88.33	98.11
5600	88.99	97.08
5700	89.95	96.41
5800	90.96	95.81
5900	91.67	94.92
6000	92.78	94.47
6100	93.39	93.53
6200	94.25	92.87
6300	94.93	92.06
6400	95.59	91.25
6500	96.37	90.57
6600	96.92	89.71
6700	97.36	88.77
6800	97.83	87.89
6900	98.24	86.98
7000	98.79	86.22
7100	99.01	85.19
7200	99.25	84.21
7300	99.56	83.32
7400	99.78	82.37
7500	100.00	81.46
7600	98.66	79.31
7700	97.07	77.01
7800	95.53	74.83
7900	94.08	72.75
8000	92.22	70.42
