rpm	power	torque
1000	7.49	54.61
1100	8.75	57.99
1200	9.69	58.90
1300	10.85	60.87
1400	11.86	61.77
1500	13.00	63.18
1600	14.21	64.78
1700	15.42	66.14
1800	16.82	68.15
1900	18.02	69.14
2000	19.21	70.04
2100	20.62	71.62
2200	22.04	73.05
2300	23.51	74.54
2400	24.88	75.59
2500	26.28	76.66
2600	27.83	78.07
2700	29.33	79.22
2800	30.84	80.31
2900	32.38	81.42
3000	33.86	82.30
3100	35.45	83.38
3200	37.17	84.71
3300	38.73	85.59
3400	40.33	86.50
3500	42.02	87.55
3600	43.61	88.33
3700	45.30	89.29
3800	46.98	90.16
3900	48.59	90.86
4000	50.18	91.48
4100	51.99	92.47
4200	53.63	93.11
4300	55.38	93.93
4400	57.12	94.66
4500	58.78	95.26
4600	60.59	96.05
4700	62.18	96.47
4800	63.88	97.04
4900	65.58	97.59
5000	67.26	98.09
5100	68.86	98.46
5200	70.42	98.75
5300	72.04	99.12
5400	73.68	99.51
5500	75.21	99.72
5600	76.58	99.73
5700	77.97	99.76
5800	79.43	99.87
5900	80.91	100.00
6000	82.27	100.00
6100	83.58	99.92
6200	84.68	99.60
6300	85.94	99.47
6400	87.17	99.32
6500	88.36	99.14
6600	89.43	98.81
6700	90.53	98.53
6800	91.63	98.26
6900	92.73	98.00
7000	93.86	97.78
7100	94.71	97.28
7200	95.59	96.82
7300	96.48	96.37
7400	97.36	95.94
7500	98.28	95.56
7600	98.57	94.58
7700	98.90	93.66
7800	99.30	92.84
7900	99.56	91.90
8000	100.00	91.15
8100	98.59	88.76
8200	97.07	86.32
8300	95.43	83.85
8400	93.93	81.54
8500	92.27	79.16
8600	88.14	74.74
