rpm	power	torque
1000	12.69	66.76
1100	14.41	68.95
1200	16.18	70.93
1300	17.83	72.16
1400	19.49	73.25
1500	21.25	74.55
1600	23.24	76.42
1700	25.21	78.02
1800	27.19	79.48
1900	29.17	80.79
2000	31.17	82.02
2100	33.38	83.63
2200	35.58	85.10
2300	37.79	86.45
2400	40.07	87.86
2500	42.27	88.98
2600	44.59	90.24
2700	46.79	91.18
2800	49.03	92.13
2900	51.23	92.96
3000	53.44	93.72
3100	55.71	94.56
3200	58.06	95.48
3300	60.27	96.10
3400	62.60	96.88
3500	64.85	97.49
3600	67.10	98.08
3700	69.30	98.56
3800	71.56	99.09
3900	73.88	99.67
4000	76.02	100.00
4100	77.90	99.98
4200	79.67	99.81
4300	81.47	99.70
4400	83.35	99.67
4500	85.11	99.52
4600	86.76	99.25
4700	88.43	99.01
4800	90.18	98.85
4900	91.94	98.73
5000	93.62	98.52
5100	94.91	97.93
5200	96.15	97.29
5300	97.45	96.75
5400	98.77	96.24
5500	100.00	95.67
5600	99.36	93.36
5700	98.57	90.99
5800	97.81	88.74
5900	97.03	86.54
6000	96.26	84.42
6100	94.40	81.43
6200	92.53	78.53
6300	90.54	75.62
6400	88.56	72.81
6500	86.69	70.18
