rpm	power	torque
1000	5.13	33.48
1100	5.94	35.22
1200	6.82	37.07
1300	7.65	38.43
1400	8.48	39.56
1500	9.42	41.01
1600	10.58	43.17
1700	11.63	44.66
1800	12.79	46.38
1900	13.95	47.93
2000	15.06	49.15
2100	16.38	50.91
2200	17.60	52.22
2300	18.82	53.41
2400	20.08	54.60
2500	21.46	56.02
2600	22.95	57.60
2700	24.54	59.33
2800	26.03	60.69
2900	27.63	62.19
3000	29.12	63.36
3100	30.83	64.91
3200	32.54	66.37
3300	34.25	67.74
3400	35.96	69.03
3500	37.56	70.04
3600	40.06	72.63
3700	42.49	74.95
3800	44.84	77.02
3900	47.33	79.21
4000	49.62	80.96
4100	51.98	82.74
4200	54.08	84.04
4300	56.40	85.61
4400	58.56	86.87
4500	60.82	88.21
4600	63.43	90.00
4700	66.03	91.69
4800	68.63	93.32
4900	71.23	94.87
5000	73.84	96.39
5100	75.83	97.04
5200	77.93	97.81
5300	80.02	98.55
5400	82.12	99.26
5500	84.27	100.00
5600	84.99	99.05
5700	85.74	98.18
5800	86.43	97.26
5900	87.30	96.58
6000	88.05	95.78
6100	88.69	94.90
6200	89.41	94.13
6300	90.02	93.27
6400	90.74	92.54
6500	91.35	91.73
6600	92.29	91.27
6700	93.23	90.82
6800	94.17	90.39
6900	95.11	89.97
7000	95.96	89.48
7100	96.55	88.76
7200	97.17	88.09
7300	97.66	87.32
7400	98.27	86.67
7500	98.77	85.95
7600	99.05	85.06
7700	99.33	84.20
7800	99.59	83.34
7900	99.81	82.46
8000	100.00	81.59
8100	97.67	78.70
8200	94.96	75.59
8300	92.26	72.55
8400	89.55	69.58
8500	86.73	66.60
