rpm	power	torque
1500	2.05	10.29
1600	2.46	11.56
1700	2.83	12.53
1800	3.08	12.86
1900	3.30	13.06
2000	3.52	13.23
2100	3.96	14.17
2200	4.18	14.28
2300	4.51	14.74
2400	4.84	15.16
2500	5.06	15.21
2600	5.50	15.90
2700	5.72	15.92
2800	6.15	16.51
2900	6.38	16.54
3000	6.78	16.99
3100	7.15	17.34
3200	7.48	17.57
3300	7.92	18.04
3400	8.36	18.48
3500	8.75	18.79
3600	9.45	19.73
3700	10.12	20.56
3800	10.85	21.47
3900	11.56	22.27
4000	12.26	23.03
4100	12.98	23.80
4200	13.66	24.45
4300	14.47	25.30
4400	15.18	25.93
4500	15.95	26.64
4600	17.35	28.34
4700	18.60	29.75
4800	19.96	31.25
4900	21.32	32.70
5000	22.68	34.10
5100	24.66	36.34
5200	26.72	38.62
5300	28.78	40.82
5400	30.85	42.93
5500	32.81	44.83
5600	36.89	49.51
5700	40.98	54.03
5800	45.06	58.39
5900	49.10	62.55
6000	53.34	66.81
6100	59.81	73.69
6200	66.48	80.59
6300	73.21	87.33
6400	79.84	93.77
6500	86.40	99.90
6600	87.81	100.00
6700	88.81	99.63
6800	89.99	99.46
6900	91.13	99.26
7000	92.27	99.07
7100	93.07	98.52
7200	93.89	98.01
7300	94.70	97.51
7400	95.49	96.99
7500	96.26	96.46
7600	97.03	95.96
7700	97.80	95.46
7800	98.54	94.95
7900	99.24	94.42
8000	100.00	93.95
8100	97.83	90.78
8200	95.33	87.37
8300	92.75	83.99
8400	90.32	80.81
