rpm	power	torque
1000	13.66	68.13
1100	15.56	70.59
1200	17.58	73.10
1300	19.59	75.20
1400	21.59	76.92
1500	23.52	78.24
1600	25.75	80.30
1700	27.92	81.93
1800	30.13	83.50
1900	32.35	84.95
2000	34.52	86.10
2100	36.84	87.52
2200	39.08	88.62
2300	41.43	89.86
2400	43.72	90.88
2500	45.90	91.60
2600	48.37	92.82
2700	50.82	93.90
2800	53.28	94.93
2900	55.74	95.90
3000	58.13	96.67
3100	60.57	97.48
3200	63.00	98.23
3300	65.39	98.85
3400	67.81	99.50
3500	70.15	100.00
3600	71.88	99.61
3700	73.71	99.39
3800	75.33	98.90
3900	77.15	98.70
4000	78.96	98.49
4100	80.40	97.83
4200	81.94	97.33
4300	83.43	96.80
4400	85.00	96.37
4500	86.56	95.97
4600	88.00	95.44
4700	89.61	95.12
4800	91.00	94.59
4900	92.51	94.19
5000	94.14	93.93
5100	95.18	93.11
5200	96.35	92.44
5300	97.58	91.85
5400	98.70	91.18
5500	100.00	90.71
5600	98.52	87.77
5700	96.92	84.83
5800	95.52	82.16
5900	93.90	79.40
6000	92.14	76.62
