rpm	power	torque
1000	13.24	73.42
1100	15.08	76.01
1200	16.95	78.32
1300	18.71	79.81
1400	20.58	81.53
1500	22.35	82.65
1600	24.32	84.32
1700	26.20	85.47
1800	28.07	86.49
1900	29.94	87.40
2000	31.81	88.22
2100	33.58	88.68
2200	35.34	89.09
2300	37.10	89.46
2400	38.75	89.55
2500	40.43	89.70
2600	42.28	90.18
2700	44.04	90.46
2800	45.80	90.72
2900	47.56	90.96
3000	49.25	91.06
3100	51.02	91.28
3200	52.85	91.60
3300	54.61	91.78
3400	56.37	91.96
3500	58.14	92.12
3600	60.06	92.53
3700	61.88	92.76
3800	63.81	93.13
3900	65.73	93.48
4000	67.61	93.74
4100	69.98	94.67
4200	72.23	95.38
4300	74.61	96.23
4400	76.86	96.88
4500	79.24	97.66
4600	81.66	98.46
4700	84.09	99.23
4800	86.54	100.00
4900	87.98	99.58
5000	89.44	99.21
5100	90.73	98.67
5200	92.05	98.18
5300	93.49	97.83
5400	94.81	97.38
5500	96.22	97.03
5600	97.01	96.08
5700	97.69	95.06
5800	98.56	94.24
5900	99.23	93.28
6000	100.00	92.44
6100	99.79	90.73
6200	99.45	88.96
6300	99.01	87.17
6400	98.79	85.61
6500	98.35	83.92
