rpm	power	torque
1000	7.72	53.82
1100	8.60	54.53
1200	9.70	56.39
1300	10.59	56.81
1400	11.69	58.22
1500	12.59	58.52
1600	13.69	59.68
1700	15.00	61.51
1800	16.32	63.22
1900	17.45	64.05
2000	18.56	64.71
2100	20.11	66.76
2200	21.61	68.50
2300	22.96	69.60
2400	24.48	71.13
2500	25.85	72.11
2600	27.57	73.94
2700	29.17	75.33
2800	30.88	76.89
2900	32.48	78.11
3000	34.14	79.36
3100	35.98	80.94
3200	37.57	81.86
3300	39.33	83.12
3400	41.06	84.21
3500	42.76	85.19
3600	44.81	86.80
3700	46.80	88.20
3800	48.79	89.53
3900	50.82	90.87
4000	52.82	92.08
4100	54.75	93.11
4200	56.73	94.19
4300	58.66	95.13
4400	60.60	96.03
4500	62.52	96.88
4600	64.46	97.71
4700	66.29	98.35
4800	68.06	98.87
4900	69.82	99.36
5000	71.70	100.00
5100	73.14	100.00
5200	74.47	99.86
5300	75.87	99.82
5400	77.34	99.87
5500	78.70	99.78
5600	80.21	99.88
5700	81.54	99.75
5800	83.01	99.79
5900	84.41	99.77
6000	85.88	99.80
6100	87.20	99.68
6200	88.53	99.56
6300	89.98	99.59
6400	91.40	99.58
6500	92.93	99.69
6600	94.27	99.59
6700	95.69	99.59
6800	97.04	99.51
6900	98.56	99.61
7000	100.00	99.61
7100	97.94	96.18
7200	95.40	92.39
7300	92.86	88.70
7400	90.32	85.10
7500	87.89	81.71
